team_id,team_name,team_logo,league_id,league_name,league_country,league_logo,league_flag,league_season,games_appearences,games_lineups,games_minutes,games_number,games_position,games_rating,games_captain,substitutes_in,substitutes_out,substitutes_bench,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved,player_id,season_id
93,Reims,https://media-2.api-sports.io/football/teams/93.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2015,3,2,174,,Midfielder,6.466666,False,1,2,3,1,1,0,,,,46,1,91,6,0,3,19,10,3,1,,2,3,0,0,0,,,0,0,,87174,2015
78,Bordeaux,https://media-3.api-sports.io/football/teams/78.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2015,10,4,365,,Midfielder,6.700000,False,6,3,22,2,0,0,,,,204,1,87,6,0,12,38,20,5,5,,7,8,0,0,0,,,0,0,,87224,2015
81,Marseille,https://media-1.api-sports.io/football/teams/81.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2015,3,2,135,,Midfielder,,False,1,2,3,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,90608,2015
77,Angers,https://media-2.api-sports.io/football/teams/77.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2015,16,3,396,,Midfielder,,False,13,3,25,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,,113607,2015
78,Bordeaux,https://media-1.api-sports.io/football/teams/78.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2015,14,5,448,,Attacker,6.635714,False,9,5,19,2,0,0,,,,172,7,81,3,0,3,66,30,17,14,,8,7,0,0,0,,,0,0,,113608,2015
78,Bordeaux,https://media-3.api-sports.io/football/teams/78.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2015,0,0,0,,Defender,,False,0,0,2,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,113629,2015
78,Bordeaux,https://media-2.api-sports.io/football/teams/78.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2015,0,0,0,,Goalkeeper,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,252414,2015
91,Monaco,https://media-3.api-sports.io/football/teams/91.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2015,0,0,0,,Goalkeeper,,False,0,0,7,,,0,0,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,93,2015
91,Monaco,https://media-3.api-sports.io/football/teams/91.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2015,31,29,2606,,Defender,6.846666,False,2,1,6,7,4,2,,1,,792,6,77,,,55,149,84,4,3,,18,17,5,0,0,,,0,0,,100,2015
78,Bordeaux,https://media-3.api-sports.io/football/teams/78.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2015,1,1,25,,Midfielder,6.700000,False,0,1,0,0,0,0,,,,13,0,92,1,0,0,2,1,0,0,,0,1,0,0,0,,,0,0,,1013,2015
79,Lille,https://media-1.api-sports.io/football/teams/79.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2015,32,32,2762,,Defender,7.037500,False,0,1,0,16,5,0,0,,,1000,7,53,49,18,63,283,190,7,7,,24,30,6,0,2,,,0,0,,6366,2015
1063,Saint Etienne,https://media-1.api-sports.io/football/teams/1063.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2015,11,8,690,,Defender,6.554545,False,3,2,5,7,1,0,,,,200,6,73,13,3,17,69,32,10,1,,5,11,1,0,1,,,0,0,,21494,2015
96,Toulouse,https://media-2.api-sports.io/football/teams/96.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2015,23,21,1660,,Midfielder,6.904347,False,2,20,10,12,2,0,,2,,793,28,68,43,1,47,240,117,21,11,,28,32,1,0,0,,,0,0,,21500,2015
82,Montpellier,https://media-1.api-sports.io/football/teams/82.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2015,36,36,3178,,Defender,7.197222,False,0,1,0,22,7,1,0,1,,1305,12,59,61,26,115,287,176,15,10,,29,26,3,0,1,,1,0,0,,21571,2015
82,Montpellier,https://media-3.api-sports.io/football/teams/82.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2015,33,22,1995,,Attacker,6.839393,False,11,17,11,46,22,7,,6,,421,21,71,23,0,12,264,127,30,14,,37,25,1,0,0,,,0,0,,21590,2015
79,Lille,https://media-1.api-sports.io/football/teams/79.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2015,28,25,1935,,Midfielder,6.796428,False,3,16,6,30,2,0,,1,,1091,15,84,39,2,31,222,112,26,16,,52,35,5,0,0,,,0,0,,21706,2015
1063,Saint Etienne,https://media-1.api-sports.io/football/teams/1063.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2015,38,38,3420,,Goalkeeper,6.963157,False,0,0,0,0,0,0,37,,108,604,1,57,1,0,3,11,9,0,0,,3,2,4,0,0,,,0,0,1,22083,2015
91,Monaco,https://media-3.api-sports.io/football/teams/91.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2015,15,13,1085,,Defender,7.086666,False,2,5,2,9,4,3,0,2,,413,9,64,21,0,21,119,65,17,9,,23,17,4,0,0,,,0,0,,41176,2015
77,Angers,https://media-2.api-sports.io/football/teams/77.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2015,12,2,302,,Attacker,6.572727,False,10,2,16,6,5,1,,,,53,4,64,3,0,0,43,14,3,1,,6,5,0,0,0,1,,0,0,,48673,2015
83,Nantes,https://media-2.api-sports.io/football/teams/83.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2015,2,2,169,,Defender,7.250000,False,0,1,0,0,0,0,,,,54,2,70,7,0,4,22,14,1,1,,0,0,0,0,0,,,0,0,,50062,2015
82,Montpellier,https://media-3.api-sports.io/football/teams/82.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2015,25,21,1800,,Defender,6.645833,False,4,6,14,5,2,0,0,,,663,6,55,37,11,53,188,97,13,5,,17,23,6,0,0,,,0,0,,50975,2015
79,Lille,https://media-2.api-sports.io/football/teams/79.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2015,35,35,3129,,Goalkeeper,6.931428,False,0,0,0,0,0,0,25,,93,525,1,55,1,0,1,21,16,0,0,,4,1,3,0,1,,,0,0,1,87166,2015
80,Lyon,https://media-2.api-sports.io/football/teams/80.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2015,27,27,2353,,Defender,7.081481,False,0,2,2,7,4,2,,,,1518,1,88,48,12,75,224,136,22,20,,34,32,4,0,0,,,0,0,,87259,2015
85,Paris Saint Germain,https://media-2.api-sports.io/football/teams/85.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2015,0,0,0,,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,90488,2015
84,Nice,https://media-3.api-sports.io/football/teams/84.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2015,4,2,235,,Defender,,False,2,0,5,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,,90602,2015
83,Nantes,https://media-2.api-sports.io/football/teams/83.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2015,29,11,1266,,Midfielder,6.596428,False,18,6,20,33,11,2,,3,,341,14,71,32,0,4,224,99,20,10,,15,26,4,0,0,,,0,0,,111423,2015
90,Guingamp,https://media-1.api-sports.io/football/teams/90.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2015,0,0,0,,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,178642,2015
94,Rennes,https://media-3.api-sports.io/football/teams/94.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2015,33,33,2902,,Midfielder,6.948484,False,0,1,0,8,2,1,,1,,1374,8,87,128,12,80,354,183,16,11,,16,54,8,0,0,,,0,0,,1816,2015
94,Rennes,https://media-2.api-sports.io/football/teams/94.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2015,21,19,1616,,Defender,6.878947,False,2,4,13,6,4,0,,3,,640,14,72,32,7,48,142,78,4,3,,6,9,3,0,0,,,0,0,,2197,2015
85,Paris Saint Germain,https://media-1.api-sports.io/football/teams/85.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2015,16,3,426,,Attacker,6.720000,False,13,2,18,12,8,2,,,,184,10,87,10,0,0,45,21,8,1,,10,5,0,0,0,,,0,0,,13093,2015
83,Nantes,https://media-2.api-sports.io/football/teams/83.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2015,30,29,2616,,Defender,6.860000,False,1,1,5,12,4,0,,,,784,2,73,44,14,47,230,137,2,1,,10,34,8,0,0,,,0,0,,20578,2015
1063,Saint Etienne,https://media-2.api-sports.io/football/teams/1063.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2015,24,24,2103,,Defender,7.279166,False,0,1,2,15,8,3,,1,,1087,5,83,56,10,50,283,197,8,6,,26,19,0,0,1,,,0,0,,22088,2015
93,Reims,https://media-1.api-sports.io/football/teams/93.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2015,16,11,856,,Attacker,6.673333,False,5,8,13,22,11,3,,,,162,10,61,9,0,3,156,47,10,2,,18,19,1,0,0,,,0,1,,28434,2015
83,Nantes,https://media-2.api-sports.io/football/teams/83.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2015,21,10,1011,,Midfielder,6.535000,False,11,7,19,17,2,1,0,1,,290,20,54,21,0,5,131,48,22,14,,7,23,2,0,0,,,0,0,,43333,2015
110,Estac Troyes,https://media-1.api-sports.io/football/teams/110.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2015,20,18,1696,,Defender,6.615000,False,2,1,6,4,1,0,,,,522,5,81,21,13,46,86,51,3,2,,8,9,2,0,0,,1,0,0,,46197,2015
81,Marseille,https://media-2.api-sports.io/football/teams/81.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2015,24,17,1451,,Midfielder,7.208695,False,7,13,12,26,8,1,,6,,692,62,78,40,1,27,193,98,26,20,,23,24,5,0,2,1,,0,1,,47224,2015
85,Paris Saint Germain,https://media-1.api-sports.io/football/teams/85.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2015,17,16,1381,,Defender,7.252941,False,1,4,9,8,5,2,,3,,824,12,88,40,3,51,137,79,16,14,,9,14,2,0,0,,,0,0,,50808,2015
85,Paris Saint Germain,https://media-2.api-sports.io/football/teams/85.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2015,32,26,2347,,Midfielder,,False,6,10,8,,,1,,,,,,,,,,,,,,,,,6,0,0,,,,,,85062,2015
85,Paris Saint Germain,https://media-2.api-sports.io/football/teams/85.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2015,28,24,2223,,Defender,,False,4,2,12,,,3,,,,,,,,,,,,,,,,,0,0,0,,,,,,87211,2015
94,Rennes,https://media-3.api-sports.io/football/teams/94.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2015,34,33,2991,,Defender,6.979411,False,1,1,4,14,4,1,,1,,1403,13,80,55,15,98,227,128,15,14,,17,22,5,0,0,,2,0,1,,87362,2015
96,Toulouse,https://media-1.api-sports.io/football/teams/96.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2015,5,0,67,,Midfielder,6.825000,False,5,0,15,0,0,0,,2,,33,3,67,2,0,1,11,7,1,0,,3,1,1,0,0,,,0,0,,87363,2015
81,Marseille,https://media-1.api-sports.io/football/teams/81.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2015,0,0,0,,Midfielder,,False,0,0,2,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,89886,2015
81,Marseille,https://media-1.api-sports.io/football/teams/81.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2015,7,3,303,,Defender,6.500000,False,4,2,14,3,1,0,,,,79,4,62,10,2,13,40,21,5,2,,5,7,1,0,0,,,0,0,,100517,2015
110,Estac Troyes,https://media-2.api-sports.io/football/teams/110.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2015,7,1,174,,Attacker,6.528571,False,6,1,12,3,0,0,0,,,35,2,31,,0,0,21,5,1,1,,0,2,0,0,0,,,0,0,,113606,2015
1063,Saint Etienne,https://media-1.api-sports.io/football/teams/1063.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2015,2,0,19,,Midfielder,6.450000,False,2,0,4,1,0,0,,,,3,0,37,,,2,4,1,0,0,,0,1,0,0,0,,,0,0,,113621,2015
110,Estac Troyes,https://media-2.api-sports.io/football/teams/110.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2015,0,0,0,,Goalkeeper,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,113632,2015
80,Lyon,https://media-2.api-sports.io/football/teams/80.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2015,0,0,0,,Midfielder,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,113634,2015
79,Lille,https://media-2.api-sports.io/football/teams/79.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2015,13,12,1072,,Attacker,7.146153,False,1,2,1,31,18,6,,4,,232,9,71,6,2,5,218,95,13,8,,33,27,1,0,0,,,1,0,,492,2015
81,Marseille,https://media-3.api-sports.io/football/teams/81.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2015,24,22,1951,,Defender,6.666666,False,2,1,2,7,4,1,0,1,,858,29,59,46,4,57,277,138,69,38,,18,23,7,0,1,,1,0,0,,623,2015
78,Bordeaux,https://media-2.api-sports.io/football/teams/78.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2015,14,14,1260,,Defender,6.792857,False,0,0,13,5,2,0,0,1,,454,4,47,38,6,34,174,105,42,28,,15,12,3,0,0,,1,0,0,,1263,2015
90,Guingamp,https://media-2.api-sports.io/football/teams/90.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2015,35,33,2938,,Attacker,6.825714,False,2,5,2,61,23,7,0,7,,832,44,54,21,2,11,480,162,62,20,,73,39,2,0,0,1,,0,1,,1273,2015
81,Marseille,https://media-2.api-sports.io/football/teams/81.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2015,19,18,1631,,Defender,6.957894,False,1,1,10,7,3,1,0,,,815,2,76,25,10,58,128,76,7,4,,16,15,4,0,0,,,0,0,,1905,2015
94,Rennes,https://media-1.api-sports.io/football/teams/94.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2015,7,2,223,,Defender,6.433333,False,5,1,10,3,0,0,0,,,73,1,75,6,0,4,31,11,1,1,,3,5,1,0,0,,,0,0,,2041,2015
84,Nice,https://media-3.api-sports.io/football/teams/84.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2015,34,33,2843,,Midfielder,7.329411,False,1,15,1,83,34,17,0,6,,1100,34,60,15,0,9,464,221,246,152,,47,29,2,0,0,1,,5,0,,2205,2015
88,Caen,https://media-2.api-sports.io/football/teams/88.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2015,6,5,408,,Midfielder,6.800000,False,1,3,5,1,0,0,,,,144,2,76,19,0,14,54,26,0,0,,2,12,1,0,0,,,0,0,,3239,2015
1063,Saint Etienne,https://media-1.api-sports.io/football/teams/1063.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2015,7,3,300,,Midfielder,6.800000,False,4,1,7,1,0,0,,,,144,2,76,19,0,14,54,26,0,0,,2,12,1,0,0,,,0,0,,3239,2015
110,Estac Troyes,https://media-1.api-sports.io/football/teams/110.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2015,11,6,600,,Attacker,6.860000,False,5,2,6,14,6,1,0,2,,130,8,74,2,2,3,76,37,8,4,,6,8,0,0,0,,,0,0,,24831,2015
96,Toulouse,https://media-1.api-sports.io/football/teams/96.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2015,29,24,2118,,Midfielder,6.824137,False,5,4,7,11,4,0,0,2,,598,12,59,88,6,58,341,189,51,32,,37,27,2,0,0,,,0,0,,44378,2015
90,Guingamp,https://media-3.api-sports.io/football/teams/90.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2015,27,14,1250,,Attacker,6.869230,False,13,11,22,38,14,7,,1,,177,15,59,4,0,2,252,127,6,3,,27,26,3,0,0,,,0,1,,61922,2015
94,Rennes,https://media-3.api-sports.io/football/teams/94.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2015,14,11,926,,Midfielder,7.042857,False,3,8,3,16,7,2,0,3,,269,21,50,9,1,6,151,71,62,31,,23,9,1,0,0,,,0,1,,71567,2015
82,Montpellier,https://media-1.api-sports.io/football/teams/82.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2015,19,10,1029,,Attacker,6.800000,False,9,7,14,18,9,3,0,1,,284,11,51,14,1,8,110,42,17,8,,14,8,0,0,0,,,0,0,,72355,2015
77,Angers,https://media-3.api-sports.io/football/teams/77.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2015,0,0,0,,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,80384,2015
78,Bordeaux,https://media-3.api-sports.io/football/teams/78.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2015,0,0,0,,Goalkeeper,,False,0,0,2,,,0,0,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,82896,2015
93,Reims,https://media-3.api-sports.io/football/teams/93.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2015,16,4,473,,Attacker,6.512500,False,12,4,17,4,0,0,0,,,196,9,61,6,0,5,79,36,30,16,,4,7,0,0,0,,,0,0,,87354,2015
82,Montpellier,https://media-1.api-sports.io/football/teams/82.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2015,0,0,0,,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,87367,2015
78,Bordeaux,https://media-1.api-sports.io/football/teams/78.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2015,1,0,0,,Midfielder,,False,1,0,6,0,0,0,,,,1,0,100,,0,0,1,0,1,0,,0,0,0,0,0,,,0,0,,113628,2015
84,Nice,https://media-3.api-sports.io/football/teams/84.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2015,2,0,4,,Attacker,,False,2,0,4,0,0,0,,,,1,0,50,,0,0,3,0,1,0,,0,1,1,0,0,,,0,0,,113630,2015
