player_id,player_name,player_firstname,player_lastname,player_age,player_birth_date,player_birth_place,player_birth_country,player_nationality,player_height,player_weight,player_injured,player_photo,league_id,season_id
1443,Laurent Koscielny,Laurent,Koscielny,37.0,1985-09-10,Tulle,France,France,186 cm,75 kg,False,https://media-2.api-sports.io/football/players/1443.png,61,2020
1898,Y. Pelé,Yohann,Pelé,39.0,1982-11-04,Brou-sur-Chantereine,France,France,196 cm,89 kg,False,https://media-2.api-sports.io/football/players/1898.png,61,2020
3416,John Boye,John,Boye,35.0,1987-04-23,Accra,Ghana,Ghana,184 cm,73 kg,False,https://media-2.api-sports.io/football/players/3416.png,61,2020
20926,Sylvain Marveaux,Sylvain,Marveaux,36.0,1986-04-15,Vannes,France,France,172 cm,69 kg,False,https://media-2.api-sports.io/football/players/20926.png,61,2020
20944,J. Hergault,Jérôme,Hergault,36.0,1986-04-05,Montmorency,France,France,185 cm,80 kg,False,https://media-3.api-sports.io/football/players/20944.png,61,2020
21698,Fouad Chafik,Fouad,Chafik,36.0,1986-10-16,Pierrelatte,France,Morocco,183 cm,72 kg,False,https://media-3.api-sports.io/football/players/21698.png,61,2020
21700,W. Lautoa,Wesley,Lautoa,34.0,1987-08-25,Ëpernay,France,France,184 cm,87 kg,False,https://media-2.api-sports.io/football/players/21700.png,61,2020
22226,Jérémy Pied,Jérémy,Pied,33.0,1989-02-23,Grenoble,France,France,173 cm,69 kg,False,https://media-2.api-sports.io/football/players/22226.png,61,2020
22268,I. Saadi,Idriss,Saadi,31.0,1992-02-08,Valence,France,Algeria,186 cm,85 kg,False,https://media-2.api-sports.io/football/players/22268.png,61,2020
44363,D. Benlamri,Djamel,Eddine Benlamri,34.0,1989-12-25,Algiers,Algeria,Algeria,185 cm,75 kg,False,https://media-1.api-sports.io/football/players/44363.png,61,2020
47436,R. Boudebouz,Ryad,Boudebouz,32.0,1990-02-19,Colmar,France,Algeria,177 cm,70 kg,False,https://media-2.api-sports.io/football/players/47436.png,61,2020
49477,K. Aribi,Karim,Aribi,29.0,1994-06-24,Réghaïa,Algeria,Algeria,192 cm,75 kg,False,https://media-1.api-sports.io/football/players/49477.png,61,2020
50782,Z. Diallo,Zakaria,Diallo,37.0,1986-08-13,Équemauville,France,France,194 cm,91 kg,False,https://media-3.api-sports.io/football/players/50782.png,61,2020
129693,R. Philippe,Rayan,Philippe,23.0,2000-10-23,Nice,France,France,177 cm,76 kg,False,https://media-2.api-sports.io/football/players/129693.png,61,2020
129696,A. Traoré,Amadou,Traoré,21.0,2002-03-07,Paris 18è,France,Guinea,177 cm,78 kg,False,https://media-3.api-sports.io/football/players/129696.png,61,2020
175165,Jules Rolland,Jules,Rolland,21.0,2001-03-31,Nice,France,France,180 cm,70 kg,False,https://media-3.api-sports.io/football/players/175165.png,61,2020
179445,Richecard Richard,Richecard,Richard,21.0,2002-03-18,,France,France,,,False,https://media-2.api-sports.io/football/players/179445.png,61,2020
179449,C. Souaré,Cheick Oumar,Souaré,21.0,2002-09-03,,France,France,,,False,https://media-3.api-sports.io/football/players/179449.png,61,2020
180555,D. Sotona,Ayodeji,Sotona,21.0,2002-12-07,Waterford,Republic of Ireland,Republic of Ireland,179 cm,,False,https://media-3.api-sports.io/football/players/180555.png,61,2020
191199,Noé Sommer,Noé,Sommer,21.0,2001-06-17,Mulhouse,France,France,"
    ","
    ",False,https://media-3.api-sports.io/football/players/191199.png,61,2020
2718,R. Alioui,Rachid,Alioui,31.0,1992-06-18,La Rochelle,France,Morocco,186 cm,81 kg,False,https://media-1.api-sports.io/football/players/2718.png,61,2020
3432,A. Waris,Abdul Majeed,Waris,32.0,1991-09-19,Tamale,Ghana,Ghana,172 cm,71 kg,False,https://media-2.api-sports.io/football/players/3432.png,61,2020
6623,G. Poblete,Gerónimo Gastón,Poblete,30.0,1993-01-02,Tupungato,Argentina,Argentina,175 cm,71 kg,False,https://media-1.api-sports.io/football/players/6623.png,61,2020
20639,F. Lemoine,Fabien,Lemoine,36.0,1987-03-16,Fougères,France,France,175 cm,71 kg,False,https://media-2.api-sports.io/football/players/20639.png,61,2020
20640,M. Mara,Mohamed,Mara,27.0,1996-12-12,Conakry,Guinea,Guinea,176 cm,65 kg,False,https://media-1.api-sports.io/football/players/20640.png,61,2020
21136,L. Butelle,Ludovic,Butelle,40.0,1983-04-03,Reims,France,France,188 cm,84 kg,False,https://media-2.api-sports.io/football/players/21136.png,61,2020
21433,F. Miguel,Florian,Miguel,27.0,1996-09-01,Brugge,France,France,179 cm,70 kg,False,https://media-2.api-sports.io/football/players/21433.png,61,2020
21446,A. Bobichon,Antonin,Bobichon,28.0,1995-09-14,,France,France,178 cm,72 kg,False,https://media-1.api-sports.io/football/players/21446.png,61,2020
21704,M. Abeid,Mehdi,Abeid,31.0,1992-08-06,Montreuil,France,Algeria,181 cm,81 kg,False,https://media-2.api-sports.io/football/players/21704.png,61,2020
24157,B. Ndilu,Bridge,Ndilu,23.0,2000-07-21,Le Mans,France,France,186 cm,86 kg,False,https://media-3.api-sports.io/football/players/24157.png,61,2020
41125,Heriberto Tavares,Heriberto Moreno,Borges Tavares,26.0,1997-02-19,Amadora,Portugal,Portugal,181 cm,69 kg,False,https://media-2.api-sports.io/football/players/41125.png,61,2020
41976,Y. Neyou,Yvan Latour,Neyou Noupa,26.0,1997-01-03,Douala,Cameroon,Cameroon,180 cm,63 kg,False,https://media-2.api-sports.io/football/players/41976.png,61,2020
47312,Rubén Pardo,Rubén,Pardo Gutiérrez,31.0,1992-10-22,Logroño,Spain,Spain,181 cm,69 kg,False,https://media-1.api-sports.io/football/players/47312.png,61,2020
161972,F. Tongya,Franco Daryl,Tongya Heubang,21.0,2002-03-13,Torino,Italy,Italy,181 cm,76 kg,False,https://media-1.api-sports.io/football/players/161972.png,61,2020
162115,N. Fatar,Noah,Fatar,21.0,2002-02-15,,France,France,170 cm,,False,https://media-3.api-sports.io/football/players/162115.png,61,2020
162145,A. Kamara,Abdoulaye,Kamara,19.0,2004-11-06,Conakry,Guinea,Guinea,182 cm,77 kg,False,https://media-1.api-sports.io/football/players/162145.png,61,2020
162589,R. Ascone,Rocco Angelo,Ascone,20.0,2003-09-12,,France,France,180 cm,67 kg,False,https://media-2.api-sports.io/football/players/162589.png,61,2020
174625,F. Doucouré,Fodé,Doucouré,22.0,2001-02-03,Bamako,Mali,Mali,,,False,https://media-3.api-sports.io/football/players/174625.png,61,2020
175017,M. Majouga,Marco Ludivin,Majouga,22.0,2001-05-09,Toulouse,France,France,178 cm,82 kg,False,https://media-1.api-sports.io/football/players/175017.png,61,2020
182311,L. Lacroix,Lenny Stéphane,Lacroix,20.0,2003-02-06,Strasbourg,France,France,,,False,https://media-3.api-sports.io/football/players/182311.png,61,2020
95,B. Badiashile,Benoît Ntambue,Badiashile Mukinayi Baya,22.0,2001-03-26,Limoges,France,France,194 cm,75 kg,False,https://media-3.api-sports.io/football/players/95.png,61,2020
649,J. Denayer,Jason Grégory Marianne,Denayer,28.0,1995-06-28,Jette,Belgium,Belgium,184 cm,70 kg,False,https://media-1.api-sports.io/football/players/649.png,61,2020
2986,É. Mendy,Édouard Osoque,Mendy,31.0,1992-03-01,Montivilliers,France,Senegal,194 cm,86 kg,False,https://media-2.api-sports.io/football/players/2986.png,61,2020
7577,D. Maresic,Dario,Maresic,24.0,1999-09-29,Graz,Austria,Austria,183 cm,74 kg,False,https://media-3.api-sports.io/football/players/7577.png,61,2020
16462,A. Chalá,Aníbal Hernán,Chalá Ayoví,27.0,1996-05-09,Mira,Ecuador,Ecuador,178 cm,70 kg,False,https://media-1.api-sports.io/football/players/16462.png,61,2020
19720,T. Chalobah,Trevoh Thomas,Chalobah,24.0,1999-07-05,Freetown,Sierra Leone,England,190 cm,75 kg,False,https://media-2.api-sports.io/football/players/19720.png,61,2020
20533,O. Nguette,Opa,Nguette,29.0,1994-07-08,Mantes-la-Jolie,France,Senegal,183 cm,81 kg,False,https://media-2.api-sports.io/football/players/20533.png,61,2020
20553,C. Battocchio,Cristian Damián,Battocchio,31.0,1992-02-10,Rosario,Argentina,Italy,169 cm,64 kg,False,https://media-3.api-sports.io/football/players/20553.png,61,2020
21107,É. Youan,Thody Élie,Youan,24.0,1999-04-07,Nantes,France,France,183 cm,70 kg,False,https://media-1.api-sports.io/football/players/21107.png,61,2020
21652,C. Ninga,Rodrigue Casimir,Ninga,30.0,1993-05-17,N'Djamena,Chad,Chad,186 cm,81 kg,False,https://media-2.api-sports.io/football/players/21652.png,61,2020
22094,W. Fofana,Wesley Tidjan,Fofana,23.0,2000-12-17,,France,France,190 cm,84 kg,False,https://media-2.api-sports.io/football/players/22094.png,61,2020
22246,L. Koné,Lamine,Koné,34.0,1989-02-01,Paris,France,Côte d'Ivoire,189 cm,90 kg,False,https://media-2.api-sports.io/football/players/22246.png,61,2020
22248,P. Martínez,Pablo Jean Antoine,Martínez,34.0,1989-02-21,Martigues,France,France,182 cm,77 kg,False,https://media-3.api-sports.io/football/players/22248.png,61,2020
26313,A. Donis,Anastasios,Donis,27.0,1996-08-29,Blackburn,England,Greece,178 cm,76 kg,False,https://media-2.api-sports.io/football/players/26313.png,61,2020
86819,M. Drammeh,Mouhamadou,Drammeh,24.0,1999-05-15,Paris,France,France,188 cm,75 kg,False,https://media-3.api-sports.io/football/players/86819.png,61,2020
125704,A. Lebeau,Adrien,Lebeau,24.0,1999-07-08,Metz,France,France,175 cm,67 kg,False,https://media-2.api-sports.io/football/players/125704.png,61,2020
161914,Y. Soumaré,Yahya,Soumaré,23.0,2000-06-23,Vénissieux,France,France,173 cm,55 kg,False,https://media-3.api-sports.io/football/players/161914.png,61,2020
191110,B. Racovițan,Bogdan,Racovițan,23.0,2000-06-06,Dijon,France,Romania,187 cm,80 kg,False,https://media-2.api-sports.io/football/players/191110.png,61,2020
284071,O. Targhalline,Oussama,Targhalline,21.0,2002-05-20,,Morocco,Morocco,186 cm,70 kg,False,https://media-2.api-sports.io/football/players/284071.png,61,2020
306862,Bica,José Manuel,Bica Reis,20.0,2003-06-16,,Portugal,Portugal,,,False,https://media-3.api-sports.io/football/players/306862.png,61,2020
7,A. Diallo,Abdou-Lakhad,Diallo,27.0,1996-05-04,Tours,France,Senegal,187 cm,79 kg,False,https://media-3.api-sports.io/football/players/7.png,61,2020
270,S. Nsoki,Stanley Pierre,Nsoki,24.0,1999-04-09,Poissy,France,France,184 cm,77 kg,False,https://media-1.api-sports.io/football/players/270.png,61,2020
550,K. Dolberg,Kasper,Dolberg Rasmussen,26.0,1997-10-06,Silkeborg,Denmark,Denmark,186 cm,82 kg,False,https://media-1.api-sports.io/football/players/550.png,61,2020
1267,Y. Benrahou,Yassine Otmane,Benrahou,24.0,1999-01-24,Blanc-Mesnil,France,Morocco,170 cm,68 kg,False,https://media-1.api-sports.io/football/players/1267.png,61,2020
1615,Gil Dias,Gil,Bastião Dias,27.0,1996-09-28,Gafanha da Nazaré,Portugal,Portugal,183 cm,75 kg,False,https://media-2.api-sports.io/football/players/1615.png,61,2020
1915,B. Sarr,Bouna Junior,Sarr,31.0,1992-01-31,Lyon,France,Senegal,177 cm,69 kg,False,https://media-2.api-sports.io/football/players/1915.png,61,2020
2801,J. Omlin,Jonas,Omlin,29.0,1994-01-10,Sarnen,Switzerland,Switzerland,190 cm,80 kg,False,https://media-1.api-sports.io/football/players/2801.png,61,2020
3024,N. Muzinga,Glody,Ngonda Muzinga,29.0,1994-12-31,,Congo DR,Congo DR,182 cm,,False,https://media-3.api-sports.io/football/players/3024.png,61,2020
8683,I. Cardona,Irvin,Cardona,26.0,1997-08-08,Nîmes,France,France,185 cm,76 kg,False,https://media-3.api-sports.io/football/players/8683.png,61,2020
21104,R. Kolo Muani,Randal,Kolo Muani,25.0,1998-12-05,Bondy,France,France,187 cm,77 kg,False,https://media-1.api-sports.io/football/players/21104.png,61,2020
21393,S. Guirassy,Serhou Yadaly,Guirassy,27.0,1996-03-12,Arles,France,Guinea,187 cm,82 kg,False,https://media-3.api-sports.io/football/players/21393.png,61,2020
21570,N. Cozza,Nicolas Louis Marcel,Cozza,24.0,1999-01-08,Ganges,France,France,178 cm,72 kg,False,https://media-1.api-sports.io/football/players/21570.png,61,2020
22086,T. Kolodziejczak,Timothée,Kolodziejczak,32.0,1991-10-01,Arras,France,France,185 cm,75 kg,False,https://media-1.api-sports.io/football/players/22086.png,61,2020
22244,A. Caci,Anthony,Caci,26.0,1997-07-01,Forbach,France,France,184 cm,76 kg,False,https://media-3.api-sports.io/football/players/22244.png,61,2020
22250,M. Simakan,Mohamed,Simakan,23.0,2000-05-03,Marseille,France,France,187 cm,82 kg,False,https://media-2.api-sports.io/football/players/22250.png,61,2020
22264,L. Ajorque,Ludovic,Ajorque,29.0,1994-02-25,Saint-Denis,Réunion,France,197 cm,82 kg,False,https://media-2.api-sports.io/football/players/22264.png,61,2020
24811,A. Modeste,Anthony Mbu,Agogo Modeste,35.0,1988-04-14,Cannes,France,France,187 cm,84 kg,False,https://media-2.api-sports.io/football/players/24811.png,61,2020
90594,E. Ebimbe,Éric Junior,Dina Ebimbe,23.0,2000-11-21,Stains,France,France,183 cm,66 kg,False,https://media-1.api-sports.io/football/players/90594.png,61,2020
129670,N. Mbuku,Nathanaël,Mbuku,21.0,2002-03-16,Villeneuve-Saint-Georges,France,France,170 cm,65 kg,False,https://media-2.api-sports.io/football/players/129670.png,61,2020
162887,E. Millot,Enzo Camille,Alain Millot,21.0,2002-07-17,Lucé,France,France,174 cm,66 kg,False,https://media-3.api-sports.io/football/players/162887.png,61,2020
142,Rafinha,Rafael,Alcântara do Nascimento,31.0,1992-02-12,São Paulo,Brazil,Brazil,174 cm,71 kg,False,https://media-1.api-sports.io/football/players/142.png,61,2020
780,S. Nzonzi,Steven N'Kemboanza Mike Christ,Nzonzi,35.0,1988-12-15,Colombes,France,France,196 cm,75 kg,False,https://media-3.api-sports.io/football/players/780.png,61,2020
1275,N. de Préville,Nicolas,de Préville,32.0,1991-01-08,Chambray-lès-Tours,France,France,177 cm,77 kg,False,https://media-2.api-sports.io/football/players/1275.png,61,2020
2006,B. Yılmaz,Burak,Yılmaz,38.0,1985-07-15,Antalya,Türkiye,Türkiye,188 cm,80 kg,False,https://media-1.api-sports.io/football/players/2006.png,61,2020
2990,I. Gueye,Idrissa Gana,Gueye,34.0,1989-09-26,Dakar,Senegal,Senegal,174 cm,66 kg,False,https://media-3.api-sports.io/football/players/2990.png,61,2020
7685,V. Müller,Valentino,Müller,24.0,1999-01-19,Lustenau,Austria,Austria,175 cm,69 kg,False,https://media-1.api-sports.io/football/players/7685.png,61,2020
10135,Bruno Guimarães,Bruno,Guimarães Rodriguez Moura,26.0,1997-11-16,Rio de Janeiro,Brazil,Brazil,182 cm,74 kg,False,https://media-3.api-sports.io/football/players/10135.png,61,2020
20526,F. Boulaya,Farid,Boulaya,30.0,1993-02-25,Vitrolles,France,Algeria,179 cm,70 kg,False,https://media-3.api-sports.io/football/players/20526.png,61,2020
20622,D. Petković,Danijel,Petković,30.0,1993-05-25,Kotor,Montenegro,Montenegro,197 cm,86 kg,False,https://media-2.api-sports.io/football/players/20622.png,61,2020
20627,H. Mendes,Houboulang,Mendes,25.0,1998-05-04,Évry,France,France,184 cm,73 kg,False,https://media-3.api-sports.io/football/players/20627.png,61,2020
21155,W. Kanga,Aka Wilfried,Kanga,25.0,1998-02-21,Montreuil,France,Côte d'Ivoire,185 cm,76 kg,False,https://media-1.api-sports.io/football/players/21155.png,61,2020
21431,L. Landre,Loïck,Landre,31.0,1992-05-05,Aubervilliers,France,France,182 cm,75 kg,False,https://media-1.api-sports.io/football/players/21431.png,61,2020
22103,K. Monnet-Paquet,Kévin,Monnet-Paquet,35.0,1988-08-19,Bourgoin-Jallieu,France,France,184 cm,81 kg,False,https://media-3.api-sports.io/football/players/22103.png,61,2020
22135,L. Bessilé,Loïc Anthony,Bessilé,24.0,1999-02-19,Toulouse,France,Togo,182 cm,80 kg,False,https://media-2.api-sports.io/football/players/22135.png,61,2020
25130,H. Duljević,Haris,Duljević,30.0,1993-11-16,Sarajevo,Bosnia and Herzegovina,Bosnia and Herzegovina,185 cm,85 kg,False,https://media-2.api-sports.io/football/players/25130.png,61,2020
38734,S. Botman,Sven,Botman,23.0,2000-01-12,Badhoevedorp,Netherlands,Netherlands,193 cm,81 kg,False,https://media-2.api-sports.io/football/players/38734.png,61,2020
153708,M. Barcola,Malcolm,Danjuma Dyhezina Barcola,24.0,1999-05-14,Lyon,France,Togo,195 cm,83 kg,False,https://media-1.api-sports.io/football/players/153708.png,61,2020
163080,G. Innocent,Garissone,Innocent,23.0,2000-04-16,Ivry-sur-Seine,France,France,192 cm,90 kg,False,https://media-2.api-sports.io/football/players/163080.png,61,2020
194750,E. Touré,El Bilal,Touré,22.0,2001-10-03,,Côte d'Ivoire,Mali,185 cm,77 kg,False,https://media-3.api-sports.io/football/players/194750.png,61,2020
302632,W. Mikelbrencis,William,Mikelbrencis,19.0,2004-02-25,,France,France,176 cm,74 kg,False,https://media-1.api-sports.io/football/players/302632.png,61,2020
105,F. Ballo,Fodé,Ballo-Touré,26.0,1997-01-03,Conflans-Sainte-Honorine,France,Senegal,182 cm,70 kg,False,https://media-1.api-sports.io/football/players/105.png,61,2020
123,P. Pellegri,Pietro,Pellegri,22.0,2001-03-17,Genova,Italy,Italy,196 cm,78 kg,False,https://media-1.api-sports.io/football/players/123.png,61,2020
192,Dalbert Henrique,Dalbert Henrique,Chagas Estevão,30.0,1993-09-08,Barra Mansa,Brazil,Brazil,181 cm,70 kg,False,https://media-1.api-sports.io/football/players/192.png,61,2020
769,A. Florenzi,Alessandro,Florenzi,32.0,1991-03-11,Roma,Italy,Italy,173 cm,67 kg,False,https://media-1.api-sports.io/football/players/769.png,61,2020
1265,Y. Adli,Yacine Zinedine,Adli,23.0,2000-07-29,Vitry-sur-Seine,France,France,186 cm,73 kg,False,https://media-3.api-sports.io/football/players/1265.png,61,2020
1585,Jesé,Jesé,Rodríguez Ruiz,30.0,1993-02-26,Las Palmas de Gran Canaria,Spain,Spain,178 cm,72 kg,False,https://media-2.api-sports.io/football/players/1585.png,61,2020
1922,F. Thauvin,Florian Tristán Mariano,Thauvin,30.0,1993-01-26,Orleans,France,France,179 cm,70 kg,False,https://media-3.api-sports.io/football/players/1922.png,61,2020
2945,D. Bronn,Dylan Daniel Mahmoud,Bronn,28.0,1995-06-19,Cannes,France,Tunisia,186 cm,77 kg,False,https://media-3.api-sports.io/football/players/2945.png,61,2020
14327,D. Bradarić,Domagoj,Bradarić,24.0,1999-12-10,Split,Croatia,Croatia,178 cm,69 kg,False,https://media-3.api-sports.io/football/players/14327.png,61,2020
20656,E. Ebosse,Enzo Jacques Rodolphe,Ebosse,24.0,1999-03-11,Amiens,France,Cameroon,185 cm,74 kg,False,https://media-3.api-sports.io/football/players/20656.png,61,2020
21081,C. Tătărușanu,Anton Ciprian,Tătărușanu,37.0,1986-02-09,București,Romania,Romania,198 cm,90 kg,False,https://media-2.api-sports.io/football/players/21081.png,61,2020
22016,R. Oudin,Rémi,Oudin,27.0,1996-11-18,Châlons-en-Champagne,France,France,185 cm,79 kg,False,https://media-1.api-sports.io/football/players/22016.png,61,2020
22221,M. Maignan,Mike Peterson,Maignan,28.0,1995-07-03,Cayenne,Guyana,France,191 cm,89 kg,False,https://media-3.api-sports.io/football/players/22221.png,61,2020
22227,A. Soumaoro,Bakary Adama,Soumaoro,31.0,1992-06-18,Fontenay-aux-Roses,France,France,186 cm,93 kg,False,https://media-3.api-sports.io/football/players/22227.png,61,2020
22229,J. Ikoné,Nanitamo Jonathan,Ikoné,25.0,1998-05-02,Bondy,France,France,175 cm,67 kg,False,https://media-3.api-sports.io/football/players/22229.png,61,2020
25634,M. Cuisance,Michaël Bruno,Dominique Cuisance,24.0,1999-08-16,Strasbourg,France,France,181 cm,74 kg,False,https://media-1.api-sports.io/football/players/25634.png,61,2020
31483,A. Gravillon,Andreaw Rayan,Gravillon,25.0,1998-02-08,Pointe-à-Pitre,Guadeloupe,Guadeloupe,188 cm,75 kg,False,https://media-2.api-sports.io/football/players/31483.png,61,2020
125715,F. Daniliuc,Flavius David,Daniliuc,22.0,2001-04-27,Wien,Austria,Austria,185 cm,,False,https://media-3.api-sports.io/football/players/125715.png,61,2020
162188,P. Kalulu,Pierre Kazeye Rommel,Kalulu Kyatengwa,23.0,2000-06-05,Lyon,France,France,179 cm,69 kg,False,https://media-3.api-sports.io/football/players/162188.png,61,2020
162347,B. Soppy,Beanou-Junior Brandon,Deflo Soppy,21.0,2002-02-21,Aubervilliers,France,France,181 cm,,False,https://media-1.api-sports.io/football/players/162347.png,61,2020
108,Cesc Fàbregas,Francesc,Fàbregas i Soler,36.0,1987-05-04,Vilassar de Mar,Spain,Spain,180 cm,77 kg,False,https://media-1.api-sports.io/football/players/108.png,61,2020
1748,L. Coulibaly,Lassana,Coulibaly,27.0,1996-04-10,Bamako,Mali,Mali,183 cm,77 kg,False,https://media-1.api-sports.io/football/players/1748.png,61,2020
1910,M. Lopez,Maxime,Lopez,26.0,1997-12-04,Marseille,France,France,167 cm,58 kg,False,https://media-2.api-sports.io/football/players/1910.png,61,2020
1916,K. Strootman,Kevin Johannes,Willem Strootman,33.0,1990-02-13,Ridderkerk,Netherlands,Netherlands,186 cm,78 kg,False,https://media-2.api-sports.io/football/players/1916.png,61,2020
2122,R. Emond,Renaud,Emond,32.0,1991-12-05,Virton,Belgium,Belgium,186 cm,73 kg,False,https://media-2.api-sports.io/football/players/2122.png,61,2020
2215,A. Laurienté,Armand,Laurienté,25.0,1998-12-04,Gonesse,France,France,177 cm,79 kg,False,https://media-3.api-sports.io/football/players/2215.png,61,2020
2985,A. Gomis,Amigo Alfred Benjamin Junior,Gomis,30.0,1993-09-05,Ziguinchor,Senegal,Senegal,196 cm,83 kg,False,https://media-3.api-sports.io/football/players/2985.png,61,2020
20733,A. Scheidler,Aurélien,Scheidler,25.0,1998-06-04,Saint-Martin-lès-Boulogne,France,France,192 cm,90 kg,False,https://media-3.api-sports.io/football/players/20733.png,61,2020
20864,J. Marcelin,Jean,Harisson Marcelin,23.0,2000-02-12,,France,France,197 cm,82 kg,False,https://media-1.api-sports.io/football/players/20864.png,61,2020
20924,Vagner,Vagner José,Dias Gonçalves,27.0,1996-01-10,Mindelo,Cape Verde,Cape Verde,169 cm,67 kg,False,https://media-3.api-sports.io/football/players/20924.png,61,2020
21036,K. Denkey,Ahoueke Steeve Kévin,Denkey,23.0,2000-11-30,Lomé,Togo,Togo,181 cm,81 kg,False,https://media-1.api-sports.io/football/players/21036.png,61,2020
21103,A. Touré,Abdoulaye,Touré,29.0,1994-03-03,Nantes,France,France,187 cm,77 kg,False,https://media-1.api-sports.io/football/players/21103.png,61,2020
21585,J. Sambia,Salomon Junior,Sambia,27.0,1996-09-07,Lyon,France,France,185 cm,77 kg,False,https://media-1.api-sports.io/football/players/21585.png,61,2020
22013,S. Sissoko,Sambou,Sissoko,24.0,1999-04-27,,France,France,186 cm,73 kg,False,https://media-2.api-sports.io/football/players/22013.png,61,2020
22015,B. Dia,Boulaye,Dia,27.0,1996-11-16,Oyonnax,France,Senegal,180 cm,75 kg,False,https://media-1.api-sports.io/football/players/22015.png,61,2020
40384,R. Majecki,Radosław,Majecki,24.0,1999-11-16,Starachowice,Poland,Poland,193 cm,78 kg,False,https://media-3.api-sports.io/football/players/40384.png,61,2020
84128,Y. Gboho,Gnantin Yann,Gboho,22.0,2001-01-14,Man,Côte d'Ivoire,France,178 cm,63 kg,False,https://media-2.api-sports.io/football/players/84128.png,61,2020
157145,M. Tshibuabua,Marvin,Silver Tshibuabua,21.0,2002-01-08,Lyon,France,France,190 cm,77 kg,False,https://media-2.api-sports.io/football/players/157145.png,61,2020
174796,A. Sylla,Abdoulaye,Sylla,23.0,2000-04-10,Conakry,Guinea,Guinea,181 cm,75 kg,False,https://media-2.api-sports.io/football/players/174796.png,61,2020
286660,H. Keïta,Habib Ali,Keïta,21.0,2002-02-05,Bamako,Mali,Mali,182 cm,72 kg,False,https://media-2.api-sports.io/football/players/286660.png,61,2020
