team_id,team_name,team_logo,league_id,league_name,league_country,league_logo,league_flag,league_season,games_appearences,games_lineups,games_minutes,games_number,games_position,games_rating,games_captain,substitutes_in,substitutes_out,substitutes_bench,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved,player_id,season_id
110,Estac Troyes,https://media-3.api-sports.io/football/teams/110.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,9,0,144,,Attacker,6.637500,False,9,0,11,6,2,0,0,,,37,2,3,,,,39,17,7,4,,5,7,0,0,0,,,0,0,,22018,2021
1063,Saint Etienne,https://media-3.api-sports.io/football/teams/1063.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2021,14,14,1183,,Defender,6.521428,False,0,4,0,3,1,1,0,,,591,1,35,17,8,17,115,68,4,4,,11,19,9,0,0,,,0,0,,90498,2021
110,Estac Troyes,https://media-1.api-sports.io/football/teams/110.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,0,0,0,,Goalkeeper,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,128994,2021
81,Marseille,https://media-3.api-sports.io/football/teams/81.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2021,16,9,786,,Attacker,6.650000,False,7,9,11,10,4,0,0,2,,205,11,10,11,,2,91,42,37,21,,6,2,1,0,0,,,0,0,,161929,2021
85,Paris Saint Germain,https://media-2.api-sports.io/football/teams/85.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2021,,,,,Goalkeeper,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162532,2021
91,Monaco,https://media-1.api-sports.io/football/teams/91.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,0,0,0,,Attacker,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,274302,2021
82,Montpellier,https://media-1.api-sports.io/football/teams/82.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2021,1,0,7,,Defender,,False,1,0,4,,,0,0,,,3,,3,,,,2,,,,,,,0,0,0,,,0,0,,275671,2021
93,Reims,https://media-3.api-sports.io/football/teams/93.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325345,2021
116,Lens,https://media-1.api-sports.io/football/teams/116.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2021,0,0,0,,Goalkeeper,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,325762,2021
110,Estac Troyes,https://media-1.api-sports.io/football/teams/110.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2021,4,0,74,,Defender,6.233333,False,4,0,8,1,1,0,0,,,26,,6,1,,,5,2,,,,,1,1,0,0,,,0,0,,325786,2021
78,Bordeaux,https://media-3.api-sports.io/football/teams/78.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2021,11,11,936,,Defender,6.790909,False,0,3,1,,,0,0,1,,551,2,44,14,12,12,61,40,3,2,,9,11,2,0,0,,,0,0,,1443,2021
81,Marseille,https://media-2.api-sports.io/football/teams/81.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,,,,,Goalkeeper,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1898,2021
112,Metz,https://media-3.api-sports.io/football/teams/112.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2021,10,8,667,,Defender,6.520000,False,2,5,3,,,0,0,,,315,,27,10,4,16,37,23,3,1,,8,4,1,0,0,,,0,0,,3400,2021
95,Strasbourg,https://media-2.api-sports.io/football/teams/95.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2021,15,2,315,,Attacker,6.754545,False,13,1,27,5,3,2,0,,,122,4,7,5,,,57,33,18,12,,14,5,1,0,0,,,0,0,,3432,2021
83,Nantes,https://media-3.api-sports.io/football/teams/83.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,0,0,0,,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,19295,2021
110,Estac Troyes,https://media-3.api-sports.io/football/teams/110.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,0,0,0,,Defender,,False,0,0,6,,,0,0,,,,,,,,,,,,,,,,0,0,0,,,0,0,,20716,2021
99,Clermont Foot,https://media-3.api-sports.io/football/teams/99.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,2,0,20,,Defender,6.500000,False,2,0,17,1,,0,0,,,5,,2,,,1,1,,,,,,1,0,0,0,,,0,0,,20765,2021
99,Clermont Foot,https://media-1.api-sports.io/football/teams/99.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,1,0,5,,Defender,6.700000,False,1,0,11,,,0,0,,,3,,2,,,,,,,,,,,0,0,0,,,0,0,,20769,2021
112,Metz,https://media-1.api-sports.io/football/teams/112.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2021,0,0,0,,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,20940,2021
97,Lorient,https://media-3.api-sports.io/football/teams/97.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,8,5,354,,Defender,6.087500,False,3,3,30,1,,0,0,,,157,1,14,3,1,4,35,13,5,1,,3,7,1,1,1,,,0,0,,20944,2021
77,Angers,https://media-1.api-sports.io/football/teams/77.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,4,0,34,,Midfielder,6.250000,False,4,0,11,,,0,0,,,15,,3,1,,1,5,1,1,,,,,0,0,0,,,0,0,,21446,2021
116,Lens,https://media-3.api-sports.io/football/teams/116.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,17,6,612,,Midfielder,6.481250,False,11,4,31,1,,0,0,,,248,1,13,5,2,9,31,13,2,1,,1,6,1,0,1,,,0,0,,22143,2021
79,Lille,https://media-2.api-sports.io/football/teams/79.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,2,0,11,,Defender,6.700000,False,2,0,29,,,0,0,,,20,1,14,,,1,1,1,,,,,,0,0,0,,,0,0,,22226,2021
1063,Saint Etienne,https://media-2.api-sports.io/football/teams/1063.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,30,27,2265,,Midfielder,7.053333,False,3,16,4,22,10,3,0,4,,1484,53,39,27,2,10,295,126,84,56,,31,14,2,0,0,,,1,0,,47436,2021
78,Bordeaux,https://media-1.api-sports.io/football/teams/78.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,1,0,18,,Attacker,6.300000,False,1,0,2,,,0,0,,,3,,2,,,,2,,,,,,1,0,0,0,,,0,0,,129696,2021
81,Marseille,https://media-3.api-sports.io/football/teams/81.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,0,0,0,,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,161972,2021
79,Lille,https://media-1.api-sports.io/football/teams/79.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2021,0,0,0,,Midfielder,,False,0,0,6,,,0,0,,,,,,,,,,,,,,,,0,0,0,,,0,0,,162589,2021
81,Marseille,https://media-3.api-sports.io/football/teams/81.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2021,0,0,0,,Midfielder,,False,0,0,1,,,0,0,,,,,,,,,,,,,,,,0,0,0,,,0,0,,179449,2021
112,Metz,https://media-1.api-sports.io/football/teams/112.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2021,3,2,200,,Defender,7.100000,False,1,1,8,2,,0,0,1,,78,2,17,9,1,10,22,16,,,,,1,0,0,0,,,0,0,,182311,2021
110,Estac Troyes,https://media-2.api-sports.io/football/teams/110.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2021,0,0,0,,Defender,,False,0,0,1,,,0,0,,,,,,,,,,,,,,,,0,0,0,,,0,0,,275138,2021
80,Lyon,https://media-2.api-sports.io/football/teams/80.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,15,12,1001,,Defender,6.960000,False,3,2,6,5,4,3,0,,,733,1,49,11,7,16,64,34,2,2,,5,7,2,0,0,,,0,0,,649,2021
78,Bordeaux,https://media-3.api-sports.io/football/teams/78.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2021,0,0,0,,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,1258,2021
110,Estac Troyes,https://media-1.api-sports.io/football/teams/110.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2021,19,12,1074,,Defender,6.642105,False,7,10,20,8,3,1,0,1,,512,5,21,22,6,22,85,43,5,3,,11,16,2,0,0,,,0,0,,2707,2021
77,Angers,https://media-1.api-sports.io/football/teams/77.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2021,0,0,0,,Attacker,,False,0,0,1,,,0,0,,,,,,,,,,,,,,,,0,0,0,,,0,0,,2718,2021
112,Metz,https://media-1.api-sports.io/football/teams/112.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,26,10,1042,,Attacker,6.611538,False,16,11,21,17,7,2,0,2,,246,11,7,21,3,2,199,91,48,25,,24,12,1,0,0,,,0,0,,20533,2021
97,Lorient,https://media-3.api-sports.io/football/teams/97.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2021,21,13,1120,,Midfielder,6.855555,False,8,10,8,4,,0,0,1,,880,10,38,35,4,14,137,70,12,8,,18,27,5,0,0,,,0,0,,20639,2021
110,Estac Troyes,https://media-1.api-sports.io/football/teams/110.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,0,0,0,,Goalkeeper,,False,0,0,19,,,0,0,,,,,,,,,,,,,,,,0,0,0,,,0,0,1,21054,2021
77,Angers,https://media-3.api-sports.io/football/teams/77.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2021,16,3,400,,Attacker,6.458333,False,13,3,28,6,2,0,0,,,66,1,3,5,,1,72,26,13,6,,13,11,2,0,0,,,0,0,,21652,2021
99,Clermont Foot,https://media-1.api-sports.io/football/teams/99.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,15,15,1305,,Goalkeeper,6.306666,False,0,1,16,,,0,33,,34,361,,16,,,,7,4,,,,4,,0,0,0,,,0,0,0,24011,2021
83,Nantes,https://media-2.api-sports.io/football/teams/83.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2021,0,0,0,,Attacker,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,24157,2021
1063,Saint Etienne,https://media-1.api-sports.io/football/teams/1063.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,0,0,0,,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,26649,2021
1063,Saint Etienne,https://media-1.api-sports.io/football/teams/1063.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2021,16,12,941,,Midfielder,6.573333,False,4,8,4,5,2,0,0,,,500,7,26,29,3,23,115,62,11,7,,20,17,3,1,0,,,0,0,,41976,2021
78,Bordeaux,https://media-1.api-sports.io/football/teams/78.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2021,1,0,5,,Midfielder,6.200000,False,1,0,2,,,0,0,,,1,,1,,,,,,,,,,,0,0,0,,,0,0,,47312,2021
77,Angers,https://media-2.api-sports.io/football/teams/77.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2021,3,0,2,,Midfielder,,False,3,0,11,,,0,0,,,3,,1,1,,1,3,2,,,,1,,0,0,0,,,0,0,,162115,2021
93,Reims,https://media-2.api-sports.io/football/teams/93.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,10,3,372,,Attacker,6.590000,False,7,3,12,5,2,1,0,,,71,4,5,4,1,3,59,28,7,5,,13,8,1,0,0,,,0,0,,174564,2021
93,Reims,https://media-2.api-sports.io/football/teams/93.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2021,3,1,152,,Defender,6.900000,False,2,0,8,,,0,0,,,61,1,13,12,,4,24,16,2,2,,1,1,0,0,0,,,0,0,,174625,2021
116,Lens,https://media-3.api-sports.io/football/teams/116.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,2,0,13,,Defender,6.750000,False,2,0,8,,,0,0,,,15,1,6,1,,,3,1,,,,,,0,0,0,,,0,0,,274275,2021
81,Marseille,https://media-1.api-sports.io/football/teams/81.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,2,0,3,,Midfielder,,False,2,0,21,,,0,0,,,7,,3,,,,2,,,,,,2,1,0,0,,,0,0,,284071,2021
79,Lille,https://media-3.api-sports.io/football/teams/79.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2021,0,0,0,,Attacker,,False,0,0,1,,,0,0,,,,,,,,,,,,,,,,0,0,0,,,0,0,,306862,2021
106,Stade Brestois 29,https://media-3.api-sports.io/football/teams/106.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,0,0,0,,Midfielder,,False,0,0,2,,,0,0,,,,,,,,,,,,,,,,0,0,0,,,0,0,,329209,2021
85,Paris Saint Germain,https://media-2.api-sports.io/football/teams/85.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2021,12,10,877,,Defender,6.875000,False,2,2,12,2,1,0,0,1,,633,4,47,22,2,10,94,58,26,19,,3,12,1,0,0,,,0,0,,7,2021
91,Monaco,https://media-1.api-sports.io/football/teams/91.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2021,24,21,1837,,Defender,7.034782,False,3,3,5,11,4,1,0,,,1375,3,52,36,12,28,160,104,4,2,,9,24,4,0,0,,,0,0,,95,2021
84,Nice,https://media-2.api-sports.io/football/teams/84.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,26,19,1502,,Attacker,6.834615,False,7,15,13,35,16,6,0,2,,238,15,6,9,1,6,158,70,21,11,,29,30,1,0,0,,,2,0,,550,2021
106,Stade Brestois 29,https://media-1.api-sports.io/football/teams/106.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2021,15,10,878,,Defender,6.728571,False,5,6,22,4,1,0,0,,,344,2,18,28,3,16,77,52,6,3,,9,4,0,0,0,,,0,0,,1932,2021
82,Montpellier,https://media-2.api-sports.io/football/teams/82.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,29,29,2589,,Goalkeeper,7.172413,False,0,1,0,,,0,41,,120,891,,22,2,,,18,15,1,1,,2,1,0,0,1,,,0,0,0,2801,2021
106,Stade Brestois 29,https://media-3.api-sports.io/football/teams/106.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2021,32,13,1330,,Attacker,6.528125,False,19,13,22,24,12,4,0,2,,294,15,6,13,,5,139,52,33,12,,14,16,2,0,0,,,0,0,,8683,2021
83,Nantes,https://media-2.api-sports.io/football/teams/83.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2021,36,34,2958,,Attacker,6.811111,False,2,13,3,48,27,12,0,4,,508,40,10,28,3,6,539,226,120,60,,72,59,2,0,0,,,0,0,,21104,2021
94,Rennes,https://media-2.api-sports.io/football/teams/94.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2021,37,7,994,,Attacker,6.761764,False,30,7,30,32,17,9,0,,,291,5,6,4,,1,166,83,16,7,,35,21,1,0,0,,,0,0,,21393,2021
82,Montpellier,https://media-1.api-sports.io/football/teams/82.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2021,34,32,2778,,Defender,6.682352,False,2,9,5,5,3,2,0,2,,1246,11,30,80,19,38,275,157,33,18,,19,24,2,0,1,,,0,0,,21570,2021
1063,Saint Etienne,https://media-2.api-sports.io/football/teams/1063.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2021,30,30,2568,,Defender,6.726666,False,0,4,3,12,6,2,0,3,,1377,22,35,43,7,60,168,82,7,5,,3,29,4,0,1,,,0,0,,22086,2021
95,Strasbourg,https://media-2.api-sports.io/football/teams/95.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2021,37,26,2391,,Defender,6.975757,False,11,7,11,11,4,1,0,3,,1322,28,29,65,4,33,263,149,41,23,,23,35,4,0,0,,,0,0,,22244,2021
95,Strasbourg,https://media-1.api-sports.io/football/teams/95.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,36,31,2743,,Attacker,7.075000,False,5,10,5,48,28,12,0,8,,885,47,17,36,3,8,431,213,27,14,,36,40,5,0,1,,,3,0,,22264,2021
78,Bordeaux,https://media-1.api-sports.io/football/teams/78.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,15,15,1332,,Midfielder,7.073333,False,0,1,0,7,3,1,0,1,,816,13,44,39,8,36,130,73,13,8,,13,23,4,0,0,,,0,0,,25410,2021
93,Reims,https://media-2.api-sports.io/football/teams/93.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,13,3,363,,Midfielder,6.300000,False,10,2,16,7,,0,0,,,65,5,4,8,,,55,20,18,7,,3,9,0,0,1,,,0,0,,26313,2021
99,Clermont Foot,https://media-2.api-sports.io/football/teams/99.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2021,15,10,977,,Defender,6.593333,False,5,1,15,4,1,0,0,,,487,1,27,17,1,10,78,57,3,2,,9,7,2,0,0,,,0,0,,31635,2021
85,Paris Saint Germain,https://media-3.api-sports.io/football/teams/85.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2021,10,4,314,,Midfielder,6.685714,False,6,4,26,3,1,0,0,,,213,1,23,9,3,2,42,20,10,6,,4,11,2,0,0,,,0,0,,90594,2021
93,Reims,https://media-2.api-sports.io/football/teams/93.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2021,31,18,1421,,Attacker,6.700000,False,13,16,20,28,13,2,0,1,,338,10,8,14,,11,159,89,42,26,,39,10,1,0,0,,,0,0,,129670,2021
91,Monaco,https://media-1.api-sports.io/football/teams/91.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2021,0,0,0,,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,162887,2021
110,Estac Troyes,https://media-3.api-sports.io/football/teams/110.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,2,0,13,,Attacker,6.200000,False,2,0,4,,,0,0,,,7,,1,,,,3,1,,,,,1,0,0,0,,,0,0,,208398,2021
94,Rennes,https://media-2.api-sports.io/football/teams/94.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,7,0,49,,Attacker,6.580000,False,7,0,20,3,1,0,0,,,20,1,2,2,,1,11,2,,,,,5,0,0,0,,,0,0,,270510,2021
99,Clermont Foot,https://media-3.api-sports.io/football/teams/99.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2021,0,0,0,,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,75,2021
85,Paris Saint Germain,https://media-2.api-sports.io/football/teams/85.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2021,5,3,220,,Midfielder,7.333333,False,2,2,11,3,,0,0,,,185,2,41,14,,4,39,25,9,6,,5,4,0,0,0,,,0,0,,142,2021
112,Metz,https://media-3.api-sports.io/football/teams/112.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2021,27,24,1981,,Attacker,6.855555,False,3,17,3,23,10,5,0,2,,520,27,13,17,4,5,368,164,80,45,,55,46,5,0,0,,,0,0,,1275,2021
79,Lille,https://media-3.api-sports.io/football/teams/79.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2021,31,25,2218,,Attacker,6.650000,False,6,12,7,55,27,4,0,3,,526,24,12,7,1,2,174,61,21,5,,23,24,9,0,1,,,2,0,,2006,2021
