team_id,team_name,team_logo,league_id,league_name,league_country,league_logo,league_flag,league_season,games_appearences,games_lineups,games_minutes,games_number,games_position,games_rating,games_captain,substitutes_in,substitutes_out,substitutes_bench,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved,player_id,season_id
94,Rennes,https://media-3.api-sports.io/football/teams/94.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2016,35,34,3091,,Defender,6.828571,False,1,0,2,7,1,0,,2,,1286,25,75,,,67,279,139,20,13,,10,33,2,0,0,,1,0,0,,2197,2016
83,Nantes,https://media-2.api-sports.io/football/teams/83.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2016,20,14,1404,,Defender,6.545000,False,6,0,21,6,1,0,,,,409,3,74,2,0,18,130,67,0,0,,8,23,10,0,0,,3,0,0,,20578,2016
82,Montpellier,https://media-2.api-sports.io/football/teams/82.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2016,28,10,1077,,Attacker,6.500000,False,18,6,25,24,4,1,,1,,278,14,77,3,0,5,163,72,25,14,,19,16,0,0,0,1,,0,0,,21590,2016
1063,Saint Etienne,https://media-2.api-sports.io/football/teams/1063.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2016,31,31,2790,,Goalkeeper,6.977419,False,0,0,0,0,0,0,37,,96,659,0,66,1,0,1,9,4,0,0,,1,0,0,0,0,,,0,0,2,22083,2016
1063,Saint Etienne,https://media-2.api-sports.io/football/teams/1063.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2016,27,26,2246,,Defender,7.511111,False,1,2,1,22,8,4,,1,,1188,6,83,4,0,56,249,168,13,10,,23,16,1,0,0,1,,0,0,,22088,2016
82,Montpellier,https://media-2.api-sports.io/football/teams/82.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2016,19,14,1128,,Defender,6.521052,False,5,7,21,4,1,0,,,,431,4,83,,0,16,116,68,7,7,,12,23,5,0,0,,1,0,0,,50975,2016
82,Montpellier,https://media-2.api-sports.io/football/teams/82.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2016,13,12,1088,,Defender,6.923076,False,1,0,5,3,0,0,,,,464,1,79,,,17,83,46,3,2,,5,9,2,0,0,,,0,0,,66138,2016
85,Paris Saint Germain,https://media-2.api-sports.io/football/teams/85.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2016,30,25,2228,,Midfielder,,False,5,5,5,,,0,,,,,,,,,,,,,,,,,7,0,1,,,,,,85062,2016
81,Marseille,https://media-3.api-sports.io/football/teams/81.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2016,11,11,874,,Defender,,False,0,6,1,,,1,,,,,,,,,,,,,,,,,3,0,0,,,,,,87077,2016
81,Marseille,https://media-1.api-sports.io/football/teams/81.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2016,28,27,2396,,Defender,7.085714,False,1,1,4,3,1,1,,,,1206,3,84,,,56,195,109,22,18,,5,27,7,0,0,,,0,0,,87078,2016
85,Paris Saint Germain,https://media-2.api-sports.io/football/teams/85.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2016,20,19,1713,,Defender,,False,1,1,15,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,87211,2016
80,Lyon,https://media-3.api-sports.io/football/teams/80.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2016,25,24,2132,,Defender,6.933333,False,1,1,11,6,1,0,,,,1181,0,86,2,0,40,147,85,7,5,,16,26,7,0,0,,,0,0,,87259,2016
82,Montpellier,https://media-1.api-sports.io/football/teams/82.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2016,10,9,795,,Defender,6.622222,False,1,2,4,0,0,0,,,,279,6,70,1,0,14,116,57,10,5,,5,16,2,0,0,,,0,0,,87357,2016
94,Rennes,https://media-2.api-sports.io/football/teams/94.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2016,1,0,65,,Defender,7.500000,False,1,0,6,0,0,0,,,,35,0,83,,,5,4,2,0,0,,0,1,0,0,0,,,0,0,,87362,2016
80,Lyon,https://media-3.api-sports.io/football/teams/80.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2016,0,0,0,,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,113634,2016
1063,Saint Etienne,https://media-1.api-sports.io/football/teams/1063.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2016,0,0,0,,Midfielder,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,145496,2016
79,Lille,https://media-3.api-sports.io/football/teams/79.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2016,31,28,2470,,Attacker,6.796774,False,3,4,3,67,22,6,,4,,498,33,72,1,0,6,405,163,28,17,,53,60,3,0,0,2,,1,1,,492,2016
91,Monaco,https://media-1.api-sports.io/football/teams/91.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2016,25,24,2060,,Defender,6.820000,False,1,3,1,14,4,0,,5,,648,27,76,,0,41,276,143,69,39,,17,30,6,0,1,,1,0,0,,623,2016
78,Bordeaux,https://media-3.api-sports.io/football/teams/78.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2016,7,7,586,,Defender,6.585714,False,0,1,6,3,0,0,,,,154,2,72,1,0,10,59,34,17,10,,7,6,0,0,0,,,0,0,,1263,2016
90,Guingamp,https://media-3.api-sports.io/football/teams/90.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2016,34,32,2884,,Attacker,7.069696,False,2,4,3,70,26,12,,5,,704,32,73,1,0,13,440,169,46,26,,71,35,2,0,0,,,3,0,,1273,2016
81,Marseille,https://media-2.api-sports.io/football/teams/81.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2016,30,29,2617,,Defender,7.160000,False,1,0,7,15,5,4,,,,1386,4,86,,,52,194,113,1,1,,14,20,2,0,0,,,0,0,,1905,2016
94,Rennes,https://media-3.api-sports.io/football/teams/94.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2016,27,27,2330,,Defender,7.044444,False,0,3,0,21,7,1,,,,802,3,87,,,43,231,149,11,10,,30,28,2,0,0,,,0,0,,2041,2016
85,Paris Saint Germain,https://media-1.api-sports.io/football/teams/85.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2016,23,5,626,,Midfielder,6.827272,False,18,4,21,15,2,0,,1,,339,18,82,2,0,0,130,69,61,43,,16,13,1,0,0,1,,0,0,,2205,2016
88,Caen,https://media-3.api-sports.io/football/teams/88.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2016,12,7,789,,Midfielder,6.872727,False,5,2,14,12,1,0,,,,295,2,70,,,22,71,36,5,2,,5,10,3,0,0,,,0,0,,3239,2016
96,Toulouse,https://media-3.api-sports.io/football/teams/96.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2016,35,19,1802,,Attacker,6.738235,False,16,12,17,19,11,7,,2,,473,21,69,1,0,6,288,113,5,5,,33,44,9,0,0,2,,0,0,,6868,2016
94,Rennes,https://media-2.api-sports.io/football/teams/94.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2016,15,13,1166,,Attacker,6.713333,False,2,5,2,28,14,3,,,,209,11,69,,,5,176,74,51,19,,31,13,0,0,0,1,,0,0,,22154,2016
77,Angers,https://media-1.api-sports.io/football/teams/77.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2016,6,0,86,,Attacker,6.350000,False,6,0,9,0,0,0,,,,12,2,56,,0,0,17,4,4,2,,0,3,1,0,0,,,0,0,,35188,2016
83,Nantes,https://media-2.api-sports.io/football/teams/83.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2016,23,15,1219,,Midfielder,6.604347,False,8,13,10,19,6,1,,4,,311,16,73,2,0,13,104,41,16,7,,8,21,2,0,0,,,0,0,,43333,2016
96,Toulouse,https://media-2.api-sports.io/football/teams/96.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2016,28,18,1782,,Midfielder,6.596428,False,10,4,11,12,2,0,,1,,479,10,74,3,1,30,338,150,63,36,,27,34,2,0,1,,,0,0,,44378,2016
90,Guingamp,https://media-1.api-sports.io/football/teams/90.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2016,20,12,885,,Attacker,6.744444,False,8,12,14,28,11,3,,1,,84,6,63,,0,3,153,72,4,2,,12,18,1,0,0,,,0,0,,61922,2016
94,Rennes,https://media-3.api-sports.io/football/teams/94.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2016,15,14,1131,,Midfielder,7.006666,False,1,9,1,32,11,2,,5,,416,26,77,,,4,192,95,73,35,,31,10,1,0,0,1,,0,0,,71567,2016
77,Angers,https://media-1.api-sports.io/football/teams/77.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2016,13,4,465,,Attacker,6.584615,False,9,4,9,6,0,0,,1,,110,5,80,,,5,63,26,20,7,,10,9,1,0,0,,,0,0,,72355,2016
82,Montpellier,https://media-3.api-sports.io/football/teams/82.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2016,13,6,620,,Attacker,6.584615,False,7,3,13,6,0,0,,1,,110,5,80,,,5,63,26,20,7,,10,9,0,0,0,,,0,0,,72355,2016
77,Angers,https://media-2.api-sports.io/football/teams/77.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2016,0,0,0,,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,80384,2016
96,Toulouse,https://media-2.api-sports.io/football/teams/96.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2016,4,0,39,,Midfielder,6.300000,False,4,0,20,0,0,0,,,,16,0,66,,,0,2,0,0,0,,0,0,0,0,0,,,0,0,,87363,2016
82,Montpellier,https://media-1.api-sports.io/football/teams/82.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2016,0,0,0,,Midfielder,,False,0,0,6,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,87367,2016
96,Toulouse,https://media-2.api-sports.io/football/teams/96.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2016,1,0,11,,Attacker,6.200000,False,1,0,2,0,0,0,,,,0,0,0,,,0,3,0,0,0,,0,1,0,0,0,,,0,0,,90605,2016
85,Paris Saint Germain,https://media-2.api-sports.io/football/teams/85.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2016,34,26,2413,,Midfielder,6.991176,False,8,7,10,42,13,4,,4,,1539,27,89,,0,40,321,156,38,22,,36,50,4,0,0,1,,0,0,,869,2016
78,Bordeaux,https://media-3.api-sports.io/football/teams/78.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2016,25,25,2116,,Defender,7.076000,False,0,3,6,11,3,1,,,,745,2,83,,,40,210,122,4,4,,11,29,3,0,0,1,,0,0,,1259,2016
83,Nantes,https://media-1.api-sports.io/football/teams/83.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2016,13,9,746,,Midfielder,6.484615,False,4,7,6,9,2,1,,,,169,10,74,,0,6,85,30,12,5,,2,12,1,0,0,,,0,0,,1299,2016
90,Guingamp,https://media-2.api-sports.io/football/teams/90.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2016,28,3,738,,Attacker,6.630769,False,25,2,35,23,8,4,,2,,244,16,78,,,5,82,25,8,1,,3,16,1,0,0,,1,0,0,,8616,2016
88,Caen,https://media-3.api-sports.io/football/teams/88.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2016,19,7,726,,Attacker,6.710526,False,12,5,14,27,10,2,,3,,146,18,76,,0,10,121,45,37,16,,7,10,1,0,0,,,0,0,,20701,2016
102,Nancy,https://media-2.api-sports.io/football/teams/102.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2016,28,27,2335,,Defender,6.857142,False,1,4,9,18,4,1,,2,,742,25,73,,,49,187,91,15,8,,22,18,3,0,0,,,0,0,,21028,2016
1305,Bastia,https://media-2.api-sports.io/football/teams/1305.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2016,25,23,2064,,Defender,6.625000,False,2,2,14,4,1,0,,,,440,10,65,,,37,158,87,2,2,,18,22,7,0,0,,,0,0,,21302,2016
90,Guingamp,https://media-3.api-sports.io/football/teams/90.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2016,10,8,672,,Midfielder,6.966666,False,2,2,6,3,1,0,,,,298,1,74,,,11,45,28,3,3,,4,5,2,0,0,,,0,0,,21379,2016
84,Nice,https://media-2.api-sports.io/football/teams/84.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2016,12,7,587,,Midfielder,6.966666,False,5,5,11,3,1,0,,,,298,1,74,,,11,45,28,3,3,,4,5,2,0,0,,,0,0,,21379,2016
1305,Bastia,https://media-2.api-sports.io/football/teams/1305.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2016,14,13,1126,,Midfielder,6.592857,False,1,3,5,20,5,3,,,,282,7,76,,,9,155,57,7,3,,8,10,2,0,0,,,0,0,,21644,2016
1305,Bastia,https://media-1.api-sports.io/football/teams/1305.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2016,29,29,2503,,Midfielder,6.907142,False,0,3,0,22,6,1,,,,854,11,83,3,0,93,285,149,18,14,,34,52,8,3,1,,1,0,0,,22143,2016
1305,Bastia,https://media-1.api-sports.io/football/teams/1305.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2016,29,19,1833,,Attacker,6.696428,False,10,11,13,37,16,4,,3,,487,27,63,1,0,21,261,104,43,32,,22,26,8,1,0,,,0,0,,24153,2016
85,Paris Saint Germain,https://media-2.api-sports.io/football/teams/85.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2016,0,0,0,,Attacker,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,37184,2016
97,Lorient,https://media-2.api-sports.io/football/teams/97.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2016,32,31,2780,,Midfielder,6.846875,False,1,5,1,30,8,1,,1,,1521,40,89,,,27,237,115,50,41,,15,25,5,0,0,,,0,0,,42346,2016
82,Montpellier,https://media-3.api-sports.io/football/teams/82.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2016,33,33,2925,,Midfielder,7.300000,False,0,4,0,60,22,11,,9,,1437,119,77,3,0,16,471,202,149,88,,49,19,4,0,0,,,3,0,,47436,2016
83,Nantes,https://media-1.api-sports.io/football/teams/83.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2016,0,0,0,,Attacker,6.750000,False,0,0,0,2,1,0,,,,24,1,53,,,0,29,11,1,1,,1,3,0,0,0,,,0,0,,48156,2016
83,Nantes,https://media-2.api-sports.io/football/teams/83.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2016,2,2,157,,Attacker,6.750000,False,0,2,0,2,1,0,,,,24,1,53,,,0,29,11,1,1,,1,3,0,0,0,,,0,0,,48156,2016
102,Nancy,https://media-2.api-sports.io/football/teams/102.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2016,31,22,2004,,Attacker,6.848387,False,9,14,10,31,14,8,,3,,306,15,67,,,13,279,124,81,52,,48,23,3,0,0,,1,1,0,,49922,2016
