team_id,team_name,team_logo,league_id,league_name,league_country,league_logo,league_flag,league_season,games_appearences,games_lineups,games_minutes,games_number,games_position,games_rating,games_captain,substitutes_in,substitutes_out,substitutes_bench,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved,player_id,season_id
90,Guingamp,https://media-2.api-sports.io/football/teams/90.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2013,36,35,3000,,Midfielder,,False,1,11,1,,,3,,,,,,,,,,,,,,,,,11,0,0,,,,,,1270,2013
90,Guingamp,https://media-2.api-sports.io/football/teams/90.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2013,25,22,1992,,Defender,,False,3,1,4,,,0,,,,,,,,,,,,,,,,,10,1,0,,,,,,20626,2013
80,Lyon,https://media-2.api-sports.io/football/teams/80.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2013,10,8,544,,Defender,,False,2,4,7,,,0,,,,,,,,,,,,,,,,,0,0,1,,,,,,21632,2013
98,Ajaccio,https://media-3.api-sports.io/football/teams/98.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2013,17,5,574,,Attacker,,False,12,4,14,,,1,,,,,,,,,,,,,,,,,2,0,0,,,,,,34103,2013
78,Bordeaux,https://media-1.api-sports.io/football/teams/78.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2013,36,36,3240,,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,4,0,0,,,,,,50927,2013
80,Lyon,https://media-2.api-sports.io/football/teams/80.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2013,18,13,1066,,Midfielder,,False,5,7,6,,,3,,,,,,,,,,,,,,,,,0,0,0,,,,,,87057,2013
90,Guingamp,https://media-2.api-sports.io/football/teams/90.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2013,31,30,2682,,Midfielder,,False,1,3,1,,,0,,,,,,,,,,,,,,,,,7,1,0,,,,,,87079,2013
78,Bordeaux,https://media-1.api-sports.io/football/teams/78.png,61,Ligue 1,France,https://media-1.api-sports.io/football/leagues/61.png,https://media-1.api-sports.io/flags/fr.svg,2013,17,13,1141,,Midfielder,,False,4,5,8,,,1,,,,,,,,,,,,,,,,,2,1,0,,,,,,87224,2013
81,Marseille,https://media-1.api-sports.io/football/teams/81.png,61,Ligue 1,France,https://media-3.api-sports.io/football/leagues/61.png,https://media-2.api-sports.io/flags/fr.svg,2013,26,20,1781,,Midfielder,,False,6,7,15,,,2,,,,,,,,,,,,,,,,,4,0,0,,,,,,105389,2013
96,Toulouse,https://media-1.api-sports.io/football/teams/96.png,61,Ligue 1,France,https://media-2.api-sports.io/football/leagues/61.png,https://media-3.api-sports.io/flags/fr.svg,2013,24,8,838,,Attacker,,False,16,7,20,,,4,,,,,,,,,,,,,,,,,2,0,0,,,,,,105490,2013
