league_id,league_name,league_type,league_logo,country_name,country_code,country_flag
406,Professional League,League,https://media-3.api-sports.io/football/leagues/406.png,Oman,OM,https://media-2.api-sports.io/flags/om.svg
322,Premier League,League,https://media-2.api-sports.io/football/leagues/322.png,Jamaica,JM,https://media-2.api-sports.io/flags/jm.svg
387,League,League,https://media-3.api-sports.io/football/leagues/387.png,Jordan,JO,https://media-3.api-sports.io/flags/jo.svg
388,1. Division,League,https://media-1.api-sports.io/football/leagues/388.png,Kazakhstan,KZ,https://media-3.api-sports.io/flags/kz.svg
330,Premier League,League,https://media-2.api-sports.io/football/leagues/330.png,Kuwait,KW,https://media-2.api-sports.io/flags/kw.svg
119,Superliga,League,https://media-3.api-sports.io/football/leagues/119.png,Denmark,DK,https://media-3.api-sports.io/flags/dk.svg
120,1. Division,League,https://media-1.api-sports.io/football/leagues/120.png,Denmark,DK,https://media-2.api-sports.io/flags/dk.svg
124,Denmark Series - Group 1,League,https://media-3.api-sports.io/football/leagues/124.png,Denmark,DK,https://media-1.api-sports.io/flags/dk.svg
125,Denmark Series - Group 2,League,https://media-2.api-sports.io/football/leagues/125.png,Denmark,DK,https://media-2.api-sports.io/flags/dk.svg
126,Denmark Series - Group 3,League,https://media-2.api-sports.io/football/leagues/126.png,Denmark,DK,https://media-1.api-sports.io/flags/dk.svg
234,Liga Nacional,League,https://media-2.api-sports.io/football/leagues/234.png,Honduras,HN,https://media-2.api-sports.io/flags/hn.svg
381,HKFA 1st Division,League,https://media-1.api-sports.io/football/leagues/381.png,Hong-Kong,HK,https://media-3.api-sports.io/flags/hk.svg
380,Premier League,League,https://media-1.api-sports.io/football/leagues/380.png,Hong-Kong,HK,https://media-1.api-sports.io/flags/hk.svg
273,Magyar Kupa,Cup,https://media-2.api-sports.io/football/leagues/273.png,Hungary,HU,https://media-1.api-sports.io/flags/hu.svg
271,NB I,League,https://media-2.api-sports.io/football/leagues/271.png,Hungary,HU,https://media-1.api-sports.io/flags/hu.svg
272,NB II,League,https://media-1.api-sports.io/football/leagues/272.png,Hungary,HU,https://media-3.api-sports.io/flags/hu.svg
390,Premier League,League,https://media-3.api-sports.io/football/leagues/390.png,Lebanon,LB,https://media-3.api-sports.io/flags/lb.svg
261,National Division,League,https://media-2.api-sports.io/football/leagues/261.png,Luxembourg,LU,https://media-3.api-sports.io/flags/lu.svg
306,Second Division,League,https://media-3.api-sports.io/football/leagues/306.png,Qatar,QA,https://media-2.api-sports.io/flags/qa.svg
305,Stars League,League,https://media-2.api-sports.io/football/leagues/305.png,Qatar,QA,https://media-2.api-sports.io/flags/qa.svg
40,Championship,League,https://media-2.api-sports.io/football/leagues/40.png,England,GB,https://media-3.api-sports.io/flags/gb.svg
46,EFL Trophy,Cup,https://media-2.api-sports.io/football/leagues/46.png,England,GB,https://media-1.api-sports.io/flags/gb.svg
45,FA Cup,Cup,https://media-2.api-sports.io/football/leagues/45.png,England,GB,https://media-1.api-sports.io/flags/gb.svg
47,FA Trophy,Cup,https://media-1.api-sports.io/football/leagues/47.png,England,GB,https://media-3.api-sports.io/flags/gb.svg
48,League Cup,Cup,https://media-3.api-sports.io/football/leagues/48.png,England,GB,https://media-3.api-sports.io/flags/gb.svg
43,National League,League,https://media-2.api-sports.io/football/leagues/43.png,England,GB,https://media-3.api-sports.io/flags/gb.svg
41,League One,League,https://media-1.api-sports.io/football/leagues/41.png,England,GB,https://media-1.api-sports.io/flags/gb.svg
42,League Two,League,https://media-3.api-sports.io/football/leagues/42.png,England,GB,https://media-3.api-sports.io/flags/gb.svg
568,Eerste Divisie,League,https://media-2.api-sports.io/football/leagues/568.png,Surinam,SR,https://media-1.api-sports.io/flags/sr.svg
571,Vysshaya Liga,League,https://media-3.api-sports.io/football/leagues/571.png,Tajikistan,TJ,https://media-3.api-sports.io/flags/tj.svg
15,FIFA Club World Cup,League,https://media-3.api-sports.io/football/leagues/15.png,World,,
422,Premier League,League,https://media-2.api-sports.io/football/leagues/422.png,Barbados,BB,https://media-2.api-sports.io/flags/bb.svg
480,Olympics Men,Cup,https://media-1.api-sports.io/football/leagues/480.png,World,,
535,CECAFA Senior Challenge Cup,Cup,https://media-1.api-sports.io/football/leagues/535.png,World,,
76,Serie D,League,https://media-2.api-sports.io/football/leagues/76.png,Brazil,BR,https://media-1.api-sports.io/flags/br.svg
585,Premier League,League,https://media-3.api-sports.io/football/leagues/585.png,Uganda,UG,https://media-3.api-sports.io/flags/ug.svg
598,Première Division,League,https://media-1.api-sports.io/football/leagues/598.png,Mali,ML,https://media-3.api-sports.io/flags/ml.svg
253,Major League Soccer,League,https://media-3.api-sports.io/football/leagues/253.png,USA,US,https://media-1.api-sports.io/flags/us.svg
257,US Open Cup,Cup,https://media-1.api-sports.io/football/leagues/257.png,USA,US,https://media-3.api-sports.io/flags/us.svg
268,Primera División - Apertura,League,https://media-1.api-sports.io/football/leagues/268.png,Uruguay,UY,https://media-3.api-sports.io/flags/uy.svg
270,Primera División - Clausura,League,https://media-1.api-sports.io/football/leagues/270.png,Uruguay,UY,https://media-3.api-sports.io/flags/uy.svg
369,Super League,League,https://media-1.api-sports.io/football/leagues/369.png,Uzbekistan,UZ,https://media-2.api-sports.io/flags/uz.svg
296,Thai League 1,League,https://media-2.api-sports.io/football/leagues/296.png,Thailand,TH,https://media-2.api-sports.io/flags/th.svg
297,Thai League 2,League,https://media-1.api-sports.io/football/leagues/297.png,Thailand,TH,https://media-2.api-sports.io/flags/th.svg
551,Super Cup,Cup,https://media-1.api-sports.io/football/leagues/551.png,Turkey,TR,https://media-1.api-sports.io/flags/tr.svg
366,1. Deild,League,https://media-1.api-sports.io/football/leagues/366.png,Faroe-Islands,FO,https://media-1.api-sports.io/flags/fo.svg
367,Meistaradeildin,League,https://media-3.api-sports.io/football/leagues/367.png,Faroe-Islands,FO,https://media-2.api-sports.io/flags/fo.svg
245,Ykkönen,League,https://media-3.api-sports.io/football/leagues/245.png,Finland,FI,https://media-3.api-sports.io/flags/fi.svg
244,Veikkausliiga,League,https://media-2.api-sports.io/football/leagues/244.png,Finland,FI,https://media-2.api-sports.io/flags/fi.svg
246,Suomen Cup,Cup,https://media-2.api-sports.io/football/leagues/246.png,Finland,FI,https://media-1.api-sports.io/flags/fi.svg
247,Kakkonen - Lohko A,League,https://media-3.api-sports.io/football/leagues/247.png,Finland,FI,https://media-2.api-sports.io/flags/fi.svg
248,Kakkonen - Lohko B,League,https://media-1.api-sports.io/football/leagues/248.png,Finland,FI,https://media-1.api-sports.io/flags/fi.svg
249,Kakkonen - Lohko C,League,https://media-1.api-sports.io/football/leagues/249.png,Finland,FI,https://media-2.api-sports.io/flags/fi.svg
526,Trophée des Champions,Cup,https://media-2.api-sports.io/football/leagues/526.png,France,FR,https://media-1.api-sports.io/flags/fr.svg
242,Liga Pro,League,https://media-3.api-sports.io/football/leagues/242.png,Ecuador,EC,https://media-1.api-sports.io/flags/ec.svg
243,Liga Pro Serie B,League,https://media-2.api-sports.io/football/leagues/243.png,Ecuador,EC,https://media-1.api-sports.io/flags/ec.svg
539,Super Cup,Cup,https://media-2.api-sports.io/football/leagues/539.png,Egypt,EG,https://media-1.api-sports.io/flags/eg.svg
397,Girabola,League,https://media-1.api-sports.io/football/leagues/397.png,Angola,AO,https://media-2.api-sports.io/flags/ao.svg
343,First League,League,https://media-3.api-sports.io/football/leagues/343.png,Armenia,AM,https://media-3.api-sports.io/flags/am.svg
342,Premier League,League,https://media-2.api-sports.io/football/leagues/342.png,Armenia,AM,https://media-3.api-sports.io/flags/am.svg
481,Northern NSW NPL,League,https://media-1.api-sports.io/football/leagues/481.png,Australia,AU,https://media-1.api-sports.io/flags/au.svg
116,Premier League,League,https://media-1.api-sports.io/football/leagues/116.png,Belarus,BY,https://media-1.api-sports.io/flags/by.svg
117,1. Division,League,https://media-1.api-sports.io/football/leagues/117.png,Belarus,BY,https://media-3.api-sports.io/flags/by.svg
118,2. Division,League,https://media-3.api-sports.io/football/leagues/118.png,Belarus,BY,https://media-1.api-sports.io/flags/by.svg
400,Super League,League,https://media-2.api-sports.io/football/leagues/400.png,Zambia,ZM,https://media-1.api-sports.io/flags/zm.svg
340,V.League 1,League,https://media-2.api-sports.io/football/leagues/340.png,Vietnam,VN,https://media-1.api-sports.io/flags/vn.svg
102,Emperor Cup,Cup,https://media-3.api-sports.io/football/leagues/102.png,Japan,JP,https://media-1.api-sports.io/flags/jp.svg
101,J-League Cup,Cup,https://media-1.api-sports.io/football/leagues/101.png,Japan,JP,https://media-3.api-sports.io/flags/jp.svg
98,J1 League,League,https://media-2.api-sports.io/football/leagues/98.png,Japan,JP,https://media-3.api-sports.io/flags/jp.svg
99,J2 League,League,https://media-2.api-sports.io/football/leagues/99.png,Japan,JP,https://media-1.api-sports.io/flags/jp.svg
100,J3 League,League,https://media-2.api-sports.io/football/leagues/100.png,Japan,JP,https://media-2.api-sports.io/flags/jp.svg
389,Premier League,League,https://media-3.api-sports.io/football/leagues/389.png,Kazakhstan,KZ,https://media-3.api-sports.io/flags/kz.svg
276,FKF Premier League,League,https://media-1.api-sports.io/football/leagues/276.png,Kenya,KE,https://media-2.api-sports.io/flags/ke.svg
121,DBU Pokalen,Cup,https://media-1.api-sports.io/football/leagues/121.png,Denmark,DK,https://media-1.api-sports.io/flags/dk.svg
379,Ligue Haïtienne,League,https://media-2.api-sports.io/football/leagues/379.png,Haiti,HT,https://media-2.api-sports.io/flags/ht.svg
364,1. Liga,League,https://media-3.api-sports.io/football/leagues/364.png,Latvia,LV,https://media-1.api-sports.io/flags/lv.svg
365,Virsliga,League,https://media-3.api-sports.io/football/leagues/365.png,Latvia,LV,https://media-1.api-sports.io/flags/lv.svg
361,1 Lyga,League,https://media-2.api-sports.io/football/leagues/361.png,Lithuania,LT,https://media-1.api-sports.io/flags/lt.svg
362,A Lyga,League,https://media-3.api-sports.io/football/leagues/362.png,Lithuania,LT,https://media-3.api-sports.io/flags/lt.svg
528,Community Shield,Cup,https://media-3.api-sports.io/football/leagues/528.png,England,GB,https://media-3.api-sports.io/flags/gb.svg
72,Serie B,League,https://media-3.api-sports.io/football/leagues/72.png,Brazil,BR,https://media-3.api-sports.io/flags/br.svg
75,Serie C,League,https://media-2.api-sports.io/football/leagues/75.png,Brazil,BR,https://media-1.api-sports.io/flags/br.svg
505,League Cup,Cup,https://media-1.api-sports.io/football/leagues/505.png,Singapore,SG,https://media-3.api-sports.io/flags/sg.svg
28,SAFF Championship,Cup,https://media-1.api-sports.io/football/leagues/28.png,World,,
421,Division di Honor,League,https://media-1.api-sports.io/football/leagues/421.png,Aruba,AW,https://media-1.api-sports.io/flags/aw.svg
420,Cup,Cup,https://media-1.api-sports.io/football/leagues/420.png,Azerbaidjan,AZ,https://media-2.api-sports.io/flags/az.svg
298,FA Cup,Cup,https://media-3.api-sports.io/football/leagues/298.png,Thailand,TH,https://media-3.api-sports.io/flags/th.svg
376,National Football League,League,https://media-1.api-sports.io/football/leagues/376.png,Fiji,FJ,https://media-3.api-sports.io/flags/fj.svg
64,Feminine Division 1,League,https://media-2.api-sports.io/football/leagues/64.png,France,FR,https://media-3.api-sports.io/flags/fr.svg
3,UEFA Europa League,Cup,https://media-2.api-sports.io/football/leagues/3.png,World,,
327,Erovnuli Liga,League,https://media-2.api-sports.io/football/leagues/327.png,Georgia,GE,https://media-3.api-sports.io/flags/ge.svg
378,Ligue 1,League,https://media-3.api-sports.io/football/leagues/378.png,Guinea,GN,https://media-1.api-sports.io/flags/gn.svg
520,Acreano,League,https://media-2.api-sports.io/football/leagues/520.png,Brazil,BR,https://media-3.api-sports.io/flags/br.svg
547,Super Cup,Cup,https://media-3.api-sports.io/football/leagues/547.png,Italy,IT,https://media-2.api-sports.io/flags/it.svg
807,AFC Challenge Cup,Cup,https://media-3.api-sports.io/football/leagues/807.png,World,,
19,African Nations Championship,Cup,https://media-3.api-sports.io/football/leagues/19.png,World,,
24,AFF Championship,Cup,https://media-1.api-sports.io/football/leagues/24.png,World,,
37,World Cup - Qualification Intercontinental Play-offs,Cup,https://media-2.api-sports.io/football/leagues/37.png,World,,
128,Liga Profesional Argentina,League,https://media-2.api-sports.io/football/leagues/128.png,Argentina,AR,https://media-2.api-sports.io/flags/ar.svg
183,League One,League,https://media-3.api-sports.io/football/leagues/183.png,Scotland,GB,https://media-3.api-sports.io/flags/gb.svg
184,League Two,League,https://media-1.api-sports.io/football/leagues/184.png,Scotland,GB,https://media-2.api-sports.io/flags/gb.svg
22,CONCACAF Gold Cup,Cup,https://media-1.api-sports.io/football/leagues/22.png,World,,
23,EAFF E-1 Football Championship,Cup,https://media-3.api-sports.io/football/leagues/23.png,World,,
27,OFC Champions League,Cup,https://media-2.api-sports.io/football/leagues/27.png,World,,
519,Super Cup,Cup,https://media-3.api-sports.io/football/leagues/519.png,Belgium,BE,https://media-1.api-sports.io/flags/be.svg
527,Super Cup,Cup,https://media-1.api-sports.io/football/leagues/527.png,Chile,CL,https://media-2.api-sports.io/flags/cl.svg
6,Africa Cup of Nations,Cup,https://media-1.api-sports.io/football/leagues/6.png,World,,
9,Copa America,Cup,https://media-1.api-sports.io/football/leagues/9.png,World,,
925,Super Cup,Cup,https://media-2.api-sports.io/football/leagues/925.png,Czech-Republic,CZ,https://media-3.api-sports.io/flags/cz.svg
255,USL Championship,League,https://media-2.api-sports.io/football/leagues/255.png,USA,US,https://media-1.api-sports.io/flags/us.svg
363,Premier League,League,https://media-2.api-sports.io/football/leagues/363.png,Ethiopia,ET,https://media-3.api-sports.io/flags/et.svg
122,2nd Division - Group 1,League,https://media-2.api-sports.io/football/leagues/122.png,Denmark,DK,https://media-3.api-sports.io/flags/dk.svg
123,2nd Division - Group 2,League,https://media-1.api-sports.io/football/leagues/123.png,Denmark,DK,https://media-3.api-sports.io/flags/dk.svg
567,Ligi kuu Bara,League,https://media-1.api-sports.io/football/leagues/567.png,Tanzania,TZ,https://media-3.api-sports.io/flags/tz.svg
555,Supercupa,Cup,https://media-3.api-sports.io/football/leagues/555.png,Romania,RO,https://media-3.api-sports.io/flags/ro.svg
556,Super Cup,Cup,https://media-2.api-sports.io/football/leagues/556.png,Spain,ES,https://media-2.api-sports.io/flags/es.svg
497,Japan Football League,League,https://media-2.api-sports.io/football/leagues/497.png,Japan,JP,https://media-3.api-sports.io/flags/jp.svg
127,Denmark Series - Group 4,League,https://media-1.api-sports.io/football/leagues/127.png,Denmark,DK,https://media-3.api-sports.io/flags/dk.svg
563,Ettan - Norra,League,https://media-2.api-sports.io/football/leagues/563.png,Sweden,SE,https://media-1.api-sports.io/flags/se.svg
564,Ettan - Södra,League,https://media-2.api-sports.io/football/leagues/564.png,Sweden,SE,https://media-3.api-sports.io/flags/se.svg
569,Premier League,League,https://media-2.api-sports.io/football/leagues/569.png,Kyrgyzstan,KG,https://media-1.api-sports.io/flags/kg.svg
317,1st League - RS,League,https://media-3.api-sports.io/football/leagues/317.png,Bosnia,BA,https://media-3.api-sports.io/flags/ba.svg
316,1st League - FBiH,League,https://media-2.api-sports.io/football/leagues/316.png,Bosnia,BA,https://media-1.api-sports.io/flags/ba.svg
295,K3 League,League,https://media-2.api-sports.io/football/leagues/295.png,South-Korea,KR,https://media-2.api-sports.io/flags/kr.svg
495,Hazfi Cup,Cup,https://media-3.api-sports.io/football/leagues/495.png,Iran,IR,https://media-3.api-sports.io/flags/ir.svg
496,Liga Alef,League,https://media-3.api-sports.io/football/leagues/496.png,Israel,IL,https://media-2.api-sports.io/flags/il.svg
506,2. liga,League,https://media-3.api-sports.io/football/leagues/506.png,Slovakia,SK,https://media-2.api-sports.io/flags/sk.svg
514,Coupe Nationale,Cup,https://media-1.api-sports.io/football/leagues/514.png,Algeria,DZ,https://media-2.api-sports.io/flags/dz.svg
521,Amapaense,League,https://media-1.api-sports.io/football/leagues/521.png,Brazil,BR,https://media-1.api-sports.io/flags/br.svg
522,Amazonense,League,https://media-2.api-sports.io/football/leagues/522.png,Brazil,BR,https://media-3.api-sports.io/flags/br.svg
524,Olympics Women,Cup,https://media-2.api-sports.io/football/leagues/524.png,World,,
531,UEFA Super Cup,Cup,https://media-3.api-sports.io/football/leagues/531.png,World,,
543,Super Cup,Cup,https://media-1.api-sports.io/football/leagues/543.png,Netherlands,NL,https://media-3.api-sports.io/flags/nl.svg
550,Super Cup,Cup,https://media-1.api-sports.io/football/leagues/550.png,Portugal,PT,https://media-1.api-sports.io/flags/pt.svg
368,Premier League,League,https://media-1.api-sports.io/football/leagues/368.png,Singapore,SG,https://media-1.api-sports.io/flags/sg.svg
314,Cup,Cup,https://media-2.api-sports.io/football/leagues/314.png,Bosnia,BA,https://media-2.api-sports.io/flags/ba.svg
315,Premijer Liga,League,https://media-2.api-sports.io/football/leagues/315.png,Bosnia,BA,https://media-2.api-sports.io/flags/ba.svg
371,First League,League,https://media-1.api-sports.io/football/leagues/371.png,Macedonia,MK,https://media-3.api-sports.io/flags/mk.svg
382,Liga Leumit,League,https://media-3.api-sports.io/football/leagues/382.png,Israel,IL,https://media-1.api-sports.io/flags/il.svg
383,Ligat Ha'al,League,https://media-2.api-sports.io/football/leagues/383.png,Israel,IL,https://media-1.api-sports.io/flags/il.svg
386,Ligue 1,League,https://media-2.api-sports.io/football/leagues/386.png,Ivory-Coast,CI,https://media-1.api-sports.io/flags/ci.svg
392,Challenge League,League,https://media-2.api-sports.io/football/leagues/392.png,Malta,MT,https://media-2.api-sports.io/flags/mt.svg
393,Premier League,League,https://media-3.api-sports.io/football/leagues/393.png,Malta,MT,https://media-1.api-sports.io/flags/mt.svg
394,Super Liga,League,https://media-2.api-sports.io/football/leagues/394.png,Moldova,MD,https://media-2.api-sports.io/flags/md.svg
396,Primera Division,League,https://media-1.api-sports.io/football/leagues/396.png,Nicaragua,NI,https://media-1.api-sports.io/flags/ni.svg
96,Taça de Portugal,Cup,https://media-3.api-sports.io/football/leagues/96.png,Portugal,PT,https://media-2.api-sports.io/flags/pt.svg
399,NPFL,League,https://media-2.api-sports.io/football/leagues/399.png,Nigeria,NG,https://media-2.api-sports.io/flags/ng.svg
401,Premier Soccer League,League,https://media-3.api-sports.io/football/leagues/401.png,Zimbabwe,ZW,https://media-2.api-sports.io/flags/zw.svg
402,Sudani Premier League,League,https://media-1.api-sports.io/football/leagues/402.png,Sudan,SD,https://media-1.api-sports.io/flags/sd.svg
403,Ligue 1,League,https://media-3.api-sports.io/football/leagues/403.png,Senegal,SN,https://media-3.api-sports.io/flags/sn.svg
404,Campionato,League,https://media-1.api-sports.io/football/leagues/404.png,San-Marino,SM,https://media-1.api-sports.io/flags/sm.svg
411,Elite One,League,https://media-2.api-sports.io/football/leagues/411.png,Cameroon,CM,https://media-3.api-sports.io/flags/cm.svg
410,C-League,League,https://media-3.api-sports.io/football/leagues/410.png,Cambodia,KH,https://media-2.api-sports.io/flags/kh.svg
417,Premier League,League,https://media-1.api-sports.io/football/leagues/417.png,Bahrain,BH,https://media-1.api-sports.io/flags/bh.svg
415,Championnat National,League,https://media-2.api-sports.io/football/leagues/415.png,Benin,BJ,https://media-3.api-sports.io/flags/bj.svg
414,Premier League,League,https://media-1.api-sports.io/football/leagues/414.png,Bermuda,BM,https://media-3.api-sports.io/flags/bm.svg
413,Super League,League,https://media-1.api-sports.io/football/leagues/413.png,Bhutan,BT,https://media-1.api-sports.io/flags/bt.svg
412,Premier League,League,https://media-1.api-sports.io/football/leagues/412.png,Botswana,BW,https://media-3.api-sports.io/flags/bw.svg
398,Premier League,League,https://media-3.api-sports.io/football/leagues/398.png,Bangladesh,BD,https://media-2.api-sports.io/flags/bd.svg
16,CONCACAF Champions League,Cup,https://media-2.api-sports.io/football/leagues/16.png,World,,
17,AFC Champions League,Cup,https://media-3.api-sports.io/football/leagues/17.png,World,,
25,Gulf Cup of Nations,Cup,https://media-1.api-sports.io/football/leagues/25.png,World,,
26,International Champions Cup,Cup,https://media-3.api-sports.io/football/leagues/26.png,World,,
141,Segunda División,League,https://media-2.api-sports.io/football/leagues/141.png,Spain,ES,https://media-1.api-sports.io/flags/es.svg
136,Serie B,League,https://media-3.api-sports.io/football/leagues/136.png,Italy,IT,https://media-2.api-sports.io/flags/it.svg
103,Eliteserien,League,https://media-2.api-sports.io/football/leagues/103.png,Norway,NO,https://media-2.api-sports.io/flags/no.svg
89,Eerste Divisie,League,https://media-3.api-sports.io/football/leagues/89.png,Netherlands,NL,https://media-3.api-sports.io/flags/nl.svg
95,Segunda Liga,League,https://media-1.api-sports.io/football/leagues/95.png,Portugal,PT,https://media-2.api-sports.io/flags/pt.svg
113,Allsvenskan,League,https://media-2.api-sports.io/football/leagues/113.png,Sweden,SE,https://media-3.api-sports.io/flags/se.svg
162,Primera División,League,https://media-1.api-sports.io/football/leagues/162.png,Costa-Rica,CR,https://media-3.api-sports.io/flags/cr.svg
164,Úrvalsdeild,League,https://media-1.api-sports.io/football/leagues/164.png,Iceland,IS,https://media-2.api-sports.io/flags/is.svg
169,Super League,League,https://media-1.api-sports.io/football/leagues/169.png,China,CN,https://media-1.api-sports.io/flags/cn.svg
137,Coppa Italia,Cup,https://media-2.api-sports.io/football/leagues/137.png,Italy,IT,https://media-3.api-sports.io/flags/it.svg
200,Botola Pro,League,https://media-1.api-sports.io/football/leagues/200.png,Morocco,MA,https://media-1.api-sports.io/flags/ma.svg
207,Super League,League,https://media-1.api-sports.io/football/leagues/207.png,Switzerland,CH,https://media-2.api-sports.io/flags/ch.svg
210,HNL,League,https://media-3.api-sports.io/football/leagues/210.png,Croatia,HR,https://media-1.api-sports.io/flags/hr.svg
235,Premier League,League,https://media-2.api-sports.io/football/leagues/235.png,Russia,RU,https://media-1.api-sports.io/flags/ru.svg
239,Primera A,League,https://media-3.api-sports.io/football/leagues/239.png,Colombia,CO,https://media-3.api-sports.io/flags/co.svg
250,Division Profesional - Apertura,League,https://media-1.api-sports.io/football/leagues/250.png,Paraguay,PY,https://media-2.api-sports.io/flags/py.svg
73,Copa Do Brasil,Cup,https://media-1.api-sports.io/football/leagues/73.png,Brazil,BR,https://media-1.api-sports.io/flags/br.svg
90,KNVB Beker,Cup,https://media-3.api-sports.io/football/leagues/90.png,Netherlands,NL,https://media-1.api-sports.io/flags/nl.svg
145,Challenger Pro League,League,https://media-3.api-sports.io/football/leagues/145.png,Belgium,BE,https://media-3.api-sports.io/flags/be.svg
173,Second League,League,https://media-1.api-sports.io/football/leagues/173.png,Bulgaria,BG,https://media-3.api-sports.io/flags/bg.svg
170,League One,League,https://media-2.api-sports.io/football/leagues/170.png,China,CN,https://media-2.api-sports.io/flags/cn.svg
189,Capital Territory NPL,League,https://media-1.api-sports.io/football/leagues/189.png,Australia,AU,https://media-3.api-sports.io/flags/au.svg
240,Primera B,League,https://media-1.api-sports.io/football/leagues/240.png,Colombia,CO,https://media-2.api-sports.io/flags/co.svg
211,First NL,League,https://media-3.api-sports.io/football/leagues/211.png,Croatia,HR,https://media-1.api-sports.io/flags/hr.svg
138,Serie C - Girone A,League,https://media-3.api-sports.io/football/leagues/138.png,Italy,IT,https://media-1.api-sports.io/flags/it.svg
146,Super League Women,League,https://media-1.api-sports.io/football/leagues/146.png,Belgium,BE,https://media-2.api-sports.io/flags/be.svg
74,Brasileiro Women,League,https://media-2.api-sports.io/football/leagues/74.png,Brazil,BR,https://media-1.api-sports.io/flags/br.svg
44,FA WSL,League,https://media-3.api-sports.io/football/leagues/44.png,England,GB,https://media-2.api-sports.io/flags/gb.svg
82,Frauen Bundesliga,League,https://media-2.api-sports.io/football/leagues/82.png,Germany,DE,https://media-2.api-sports.io/flags/de.svg
139,Serie A Women,League,https://media-3.api-sports.io/football/leagues/139.png,Italy,IT,https://media-3.api-sports.io/flags/it.svg
91,Eredivisie Women,League,https://media-2.api-sports.io/football/leagues/91.png,Netherlands,NL,https://media-2.api-sports.io/flags/nl.svg
142,Primera División Femenina,League,https://media-2.api-sports.io/football/leagues/142.png,Spain,ES,https://media-1.api-sports.io/flags/es.svg
130,Copa Argentina,Cup,https://media-1.api-sports.io/football/leagues/130.png,Argentina,AR,https://media-3.api-sports.io/flags/ar.svg
190,W-League,League,https://media-1.api-sports.io/football/leagues/190.png,Australia,AU,https://media-1.api-sports.io/flags/au.svg
236,First League,League,https://media-1.api-sports.io/football/leagues/236.png,Russia,RU,https://media-2.api-sports.io/flags/ru.svg
165,1. Deild,League,https://media-1.api-sports.io/football/leagues/165.png,Iceland,IS,https://media-3.api-sports.io/flags/is.svg
251,Division Intermedia,League,https://media-1.api-sports.io/football/leagues/251.png,Paraguay,PY,https://media-2.api-sports.io/flags/py.svg
104,1. Division,League,https://media-2.api-sports.io/football/leagues/104.png,Norway,NO,https://media-2.api-sports.io/flags/no.svg
114,Superettan,League,https://media-3.api-sports.io/football/leagues/114.png,Sweden,SE,https://media-1.api-sports.io/flags/se.svg
208,Challenge League,League,https://media-1.api-sports.io/football/leagues/208.png,Switzerland,CH,https://media-2.api-sports.io/flags/ch.svg
262,Liga MX,League,https://media-1.api-sports.io/football/leagues/262.png,Mexico,MX,https://media-1.api-sports.io/flags/mx.svg
263,Liga de Expansión MX,League,https://media-2.api-sports.io/football/leagues/263.png,Mexico,MX,https://media-1.api-sports.io/flags/mx.svg
259,Canadian Championship,Cup,https://media-3.api-sports.io/football/leagues/259.png,Canada,CA,https://media-3.api-sports.io/flags/ca.svg
278,Super League,League,https://media-1.api-sports.io/football/leagues/278.png,Malaysia,MY,https://media-1.api-sports.io/flags/my.svg
279,Premier League,League,https://media-2.api-sports.io/football/leagues/279.png,Malaysia,MY,https://media-3.api-sports.io/flags/my.svg
280,Premiership,League,https://media-2.api-sports.io/football/leagues/280.png,New-Zealand,NZ,https://media-2.api-sports.io/flags/nz.svg
281,Primera División,League,https://media-1.api-sports.io/football/leagues/281.png,Peru,PE,https://media-2.api-sports.io/flags/pe.svg
282,Segunda División,League,https://media-1.api-sports.io/football/leagues/282.png,Peru,PE,https://media-1.api-sports.io/flags/pe.svg
283,Liga I,League,https://media-1.api-sports.io/football/leagues/283.png,Romania,RO,https://media-3.api-sports.io/flags/ro.svg
284,Liga II,League,https://media-1.api-sports.io/football/leagues/284.png,Romania,RO,https://media-1.api-sports.io/flags/ro.svg
286,Super Liga,League,https://media-3.api-sports.io/football/leagues/286.png,Serbia,RS,https://media-3.api-sports.io/flags/rs.svg
287,Prva Liga,League,https://media-3.api-sports.io/football/leagues/287.png,Serbia,RS,https://media-1.api-sports.io/flags/rs.svg
288,Premier Soccer League,League,https://media-1.api-sports.io/football/leagues/288.png,South-Africa,ZA,https://media-3.api-sports.io/flags/za.svg
289,1st Division,League,https://media-3.api-sports.io/football/leagues/289.png,South-Africa,ZA,https://media-3.api-sports.io/flags/za.svg
290,Persian Gulf Pro League,League,https://media-1.api-sports.io/football/leagues/290.png,Iran,IR,https://media-2.api-sports.io/flags/ir.svg
291,Azadegan League,League,https://media-3.api-sports.io/football/leagues/291.png,Iran,IR,https://media-3.api-sports.io/flags/ir.svg
292,K League 1,League,https://media-1.api-sports.io/football/leagues/292.png,South-Korea,KR,https://media-1.api-sports.io/flags/kr.svg
293,K League 2,League,https://media-2.api-sports.io/football/leagues/293.png,South-Korea,KR,https://media-3.api-sports.io/flags/kr.svg
307,Pro League,League,https://media-2.api-sports.io/football/leagues/307.png,Saudi-Arabia,SA,https://media-1.api-sports.io/flags/sa.svg
308,Division 1,League,https://media-1.api-sports.io/football/leagues/308.png,Saudi-Arabia,SA,https://media-3.api-sports.io/flags/sa.svg
309,Division 2,League,https://media-3.api-sports.io/football/leagues/309.png,Saudi-Arabia,SA,https://media-1.api-sports.io/flags/sa.svg
252,Division Profesional - Clausura,League,https://media-3.api-sports.io/football/leagues/252.png,Paraguay,PY,https://media-1.api-sports.io/flags/py.svg
